air_temp,azimuth,ghi,period_end,period
15,-71,0,2023-09-01T04:35:00Z,PT5M
15,-72,0,2023-09-01T04:40:00Z,PT5M
15,-73,0,2023-09-01T04:45:00Z,PT5M
15,-74,0,2023-09-01T04:50:00Z,PT5M
15,-75,0,2023-09-01T04:55:00Z,PT5M
15,-76,0,2023-09-01T05:00:00Z,PT5M
15,-77,2,2023-09-01T05:05:00Z,PT5M
15,-78,4,2023-09-01T05:10:00Z,PT5M
15,-79,6,2023-09-01T05:15:00Z,PT5M
15,-80,10,2023-09-01T05:20:00Z,PT5M
15,-81,14,2023-09-01T05:25:00Z,PT5M
15,-82,13,2023-09-01T05:30:00Z,PT5M
15,-83,27,2023-09-01T05:35:00Z,PT5M
15,-84,30,2023-09-01T05:40:00Z,PT5M
15,-85,27,2023-09-01T05:45:00Z,PT5M
15,-86,22,2023-09-01T05:50:00Z,PT5M
15,-87,21,2023-09-01T05:55:00Z,PT5M
15,-88,21,2023-09-01T06:00:00Z,PT5M
15,-89,28,2023-09-01T06:05:00Z,PT5M
15,-90,22,2023-09-01T06:10:00Z,PT5M
16,-91,14,2023-09-01T06:15:00Z,PT5M
16,-92,19,2023-09-01T06:20:00Z,PT5M
16,-93,28,2023-09-01T06:25:00Z,PT5M
16,-94,52,2023-09-01T06:30:00Z,PT5M
16,-95,21,2023-09-01T06:35:00Z,PT5M
16,-96,37,2023-09-01T06:40:00Z,PT5M
16,-97,54,2023-09-01T06:45:00Z,PT5M
16,-98,44,2023-09-01T06:50:00Z,PT5M
16,-99,29,2023-09-01T06:55:00Z,PT5M
16,-100,27,2023-09-01T07:00:00Z,PT5M
16,-101,39,2023-09-01T07:05:00Z,PT5M
16,-102,30,2023-09-01T07:10:00Z,PT5M
16,-103,13,2023-09-01T07:15:00Z,PT5M
16,-104,19,2023-09-01T07:20:00Z,PT5M
16,-105,35,2023-09-01T07:25:00Z,PT5M
16,-106,53,2023-09-01T07:30:00Z,PT5M
16,-107,22,2023-09-01T07:35:00Z,PT5M
16,-108,12,2023-09-01T07:40:00Z,PT5M
16,-109,16,2023-09-01T07:45:00Z,PT5M
16,-110,13,2023-09-01T07:50:00Z,PT5M
16,-111,17,2023-09-01T07:55:00Z,PT5M
16,-113,20,2023-09-01T08:00:00Z,PT5M
16,-114,14,2023-09-01T08:05:00Z,PT5M
16,-115,21,2023-09-01T08:10:00Z,PT5M
16,-116,30,2023-09-01T08:15:00Z,PT5M
16,-117,39,2023-09-01T08:20:00Z,PT5M
16,-118,54,2023-09-01T08:25:00Z,PT5M
16,-120,41,2023-09-01T08:30:00Z,PT5M
16,-121,36,2023-09-01T08:35:00Z,PT5M
16,-122,37,2023-09-01T08:40:00Z,PT5M
16,-123,38,2023-09-01T08:45:00Z,PT5M
16,-125,51,2023-09-01T08:50:00Z,PT5M
16,-126,62,2023-09-01T08:55:00Z,PT5M
16,-127,71,2023-09-01T09:00:00Z,PT5M
16,-129,76,2023-09-01T09:05:00Z,PT5M
17,-130,94,2023-09-01T09:10:00Z,PT5M
17,-131,113,2023-09-01T09:15:00Z,PT5M
17,-133,130,2023-09-01T09:20:00Z,PT5M
17,-134,123,2023-09-01T09:25:00Z,PT5M
17,-136,111,2023-09-01T09:30:00Z,PT5M
17,-137,118,2023-09-01T09:35:00Z,PT5M
17,-138,115,2023-09-01T09:40:00Z,PT5M
17,-140,117,2023-09-01T09:45:00Z,PT5M
17,-141,139,2023-09-01T09:50:00Z,PT5M
17,-143,141,2023-09-01T09:55:00Z,PT5M
17,-145,138,2023-09-01T10:00:00Z,PT5M
17,-146,145,2023-09-01T10:05:00Z,PT5M
17,-148,152,2023-09-01T10:10:00Z,PT5M
17,-149,160,2023-09-01T10:15:00Z,PT5M
17,-151,156,2023-09-01T10:20:00Z,PT5M
17,-153,181,2023-09-01T10:25:00Z,PT5M
17,-154,177,2023-09-01T10:30:00Z,PT5M
17,-156,143,2023-09-01T10:35:00Z,PT5M
17,-158,112,2023-09-01T10:40:00Z,PT5M
17,-159,129,2023-09-01T10:45:00Z,PT5M
17,-161,103,2023-09-01T10:50:00Z,PT5M
17,-163,109,2023-09-01T10:55:00Z,PT5M
17,-165,136,2023-09-01T11:00:00Z,PT5M
17,-167,166,2023-09-01T11:05:00Z,PT5M
17,-168,237,2023-09-01T11:10:00Z,PT5M
17,-170,273,2023-09-01T11:15:00Z,PT5M
17,-172,327,2023-09-01T11:20:00Z,PT5M
18,-174,411,2023-09-01T11:25:00Z,PT5M
18,-176,403,2023-09-01T11:30:00Z,PT5M
18,-177,395,2023-09-01T11:35:00Z,PT5M
18,-179,387,2023-09-01T11:40:00Z,PT5M
18,179,370,2023-09-01T11:45:00Z,PT5M
18,177,387,2023-09-01T11:50:00Z,PT5M
18,175,403,2023-09-01T11:55:00Z,PT5M
18,173,353,2023-09-01T12:00:00Z,PT5M
18,172,320,2023-09-01T12:05:00Z,PT5M
18,170,238,2023-09-01T12:10:00Z,PT5M
18,168,238,2023-09-01T12:15:00Z,PT5M
18,166,244,2023-09-01T12:20:00Z,PT5M
18,164,271,2023-09-01T12:25:00Z,PT5M
18,163,307,2023-09-01T12:30:00Z,PT5M
18,161,344,2023-09-01T12:35:00Z,PT5M
19,159,434,2023-09-01T12:40:00Z,PT5M
19,157,485,2023-09-01T12:45:00Z,PT5M
19,156,538,2023-09-01T12:50:00Z,PT5M
19,154,553,2023-09-01T12:55:00Z,PT5M
19,152,588,2023-09-01T13:00:00Z,PT5M
19,151,583,2023-09-01T13:05:00Z,PT5M
19,149,618,2023-09-01T13:10:00Z,PT5M
19,147,657,2023-09-01T13:15:00Z,PT5M
19,146,651,2023-09-01T13:20:00Z,PT5M
19,144,645,2023-09-01T13:25:00Z,PT5M
19,143,638,2023-09-01T13:30:00Z,PT5M
19,141,630,2023-09-01T13:35:00Z,PT5M
19,140,609,2023-09-01T13:40:00Z,PT5M
19,138,601,2023-09-01T13:45:00Z,PT5M
19,137,547,2023-09-01T13:50:00Z,PT5M
19,135,512,2023-09-01T13:55:00Z,PT5M
19,134,568,2023-09-01T14:00:00Z,PT5M
19,132,582,2023-09-01T14:05:00Z,PT5M
19,131,573,2023-09-01T14:10:00Z,PT5M
19,130,524,2023-09-01T14:15:00Z,PT5M
19,128,465,2023-09-01T14:20:00Z,PT5M
19,127,473,2023-09-01T14:25:00Z,PT5M
19,126,480,2023-09-01T14:30:00Z,PT5M
20,124,479,2023-09-01T14:35:00Z,PT5M
20,123,461,2023-09-01T14:40:00Z,PT5M
20,122,413,2023-09-01T14:45:00Z,PT5M
20,121,390,2023-09-01T14:50:00Z,PT5M
20,119,409,2023-09-01T14:55:00Z,PT5M
20,118,436,2023-09-01T15:00:00Z,PT5M
20,117,454,2023-09-01T15:05:00Z,PT5M
20,116,445,2023-09-01T15:10:00Z,PT5M
20,115,432,2023-09-01T15:15:00Z,PT5M
20,114,418,2023-09-01T15:20:00Z,PT5M
20,112,406,2023-09-01T15:25:00Z,PT5M
20,111,395,2023-09-01T15:30:00Z,PT5M
20,110,363,2023-09-01T15:35:00Z,PT5M
20,109,333,2023-09-01T15:40:00Z,PT5M
20,108,327,2023-09-01T15:45:00Z,PT5M
20,107,344,2023-09-01T15:50:00Z,PT5M
20,106,328,2023-09-01T15:55:00Z,PT5M
20,105,293,2023-09-01T16:00:00Z,PT5M
20,104,256,2023-09-01T16:05:00Z,PT5M
20,103,239,2023-09-01T16:10:00Z,PT5M
20,102,256,2023-09-01T16:15:00Z,PT5M
20,101,252,2023-09-01T16:20:00Z,PT5M
20,100,240,2023-09-01T16:25:00Z,PT5M
20,99,218,2023-09-01T16:30:00Z,PT5M
20,98,204,2023-09-01T16:35:00Z,PT5M
20,97,212,2023-09-01T16:40:00Z,PT5M
20,96,180,2023-09-01T16:45:00Z,PT5M
20,95,187,2023-09-01T16:50:00Z,PT5M
20,94,174,2023-09-01T16:55:00Z,PT5M
20,93,162,2023-09-01T17:00:00Z,PT5M
20,92,149,2023-09-01T17:05:00Z,PT5M
20,91,137,2023-09-01T17:10:00Z,PT5M
20,90,114,2023-09-01T17:15:00Z,PT5M
20,89,100,2023-09-01T17:20:00Z,PT5M
20,88,82,2023-09-01T17:25:00Z,PT5M
19,87,67,2023-09-01T17:30:00Z,PT5M
19,86,65,2023-09-01T17:35:00Z,PT5M
19,85,52,2023-09-01T17:40:00Z,PT5M
19,84,48,2023-09-01T17:45:00Z,PT5M
19,83,40,2023-09-01T17:50:00Z,PT5M
19,82,23,2023-09-01T17:55:00Z,PT5M
19,81,19,2023-09-01T18:00:00Z,PT5M
19,80,12,2023-09-01T18:05:00Z,PT5M
19,79,7,2023-09-01T18:10:00Z,PT5M
18,78,4,2023-09-01T18:15:00Z,PT5M
18,77,2,2023-09-01T18:20:00Z,PT5M
18,76,0,2023-09-01T18:25:00Z,PT5M
18,75,0,2023-09-01T18:30:00Z,PT5M
18,74,0,2023-09-01T18:35:00Z,PT5M
18,73,0,2023-09-01T18:40:00Z,PT5M
18,72,0,2023-09-01T18:45:00Z,PT5M
18,71,0,2023-09-01T18:50:00Z,PT5M
17,70,0,2023-09-01T18:55:00Z,PT5M
17,69,0,2023-09-01T19:00:00Z,PT5M
17,68,0,2023-09-01T19:05:00Z,PT5M
17,67,0,2023-09-01T19:10:00Z,PT5M
17,66,0,2023-09-01T19:15:00Z,PT5M
17,65,0,2023-09-01T19:20:00Z,PT5M
17,64,0,2023-09-01T19:25:00Z,PT5M
17,63,0,2023-09-01T19:30:00Z,PT5M
17,62,0,2023-09-01T19:35:00Z,PT5M
17,61,0,2023-09-01T19:40:00Z,PT5M
17,60,0,2023-09-01T19:45:00Z,PT5M
17,59,0,2023-09-01T19:50:00Z,PT5M
17,58,0,2023-09-01T19:55:00Z,PT5M
17,57,0,2023-09-01T20:00:00Z,PT5M
17,56,0,2023-09-01T20:05:00Z,PT5M
17,55,0,2023-09-01T20:10:00Z,PT5M
17,54,0,2023-09-01T20:15:00Z,PT5M
17,53,0,2023-09-01T20:20:00Z,PT5M
17,51,0,2023-09-01T20:25:00Z,PT5M
17,50,0,2023-09-01T20:30:00Z,PT5M
17,49,0,2023-09-01T20:35:00Z,PT5M
17,48,0,2023-09-01T20:40:00Z,PT5M
17,47,0,2023-09-01T20:45:00Z,PT5M
17,46,0,2023-09-01T20:50:00Z,PT5M
17,45,0,2023-09-01T20:55:00Z,PT5M
17,43,0,2023-09-01T21:00:00Z,PT5M
17,42,0,2023-09-01T21:05:00Z,PT5M
17,41,0,2023-09-01T21:10:00Z,PT5M
17,40,0,2023-09-01T21:15:00Z,PT5M
17,39,0,2023-09-01T21:20:00Z,PT5M
17,37,0,2023-09-01T21:25:00Z,PT5M
17,36,0,2023-09-01T21:30:00Z,PT5M
17,35,0,2023-09-01T21:35:00Z,PT5M
17,34,0,2023-09-01T21:40:00Z,PT5M
17,32,0,2023-09-01T21:45:00Z,PT5M
17,31,0,2023-09-01T21:50:00Z,PT5M
17,30,0,2023-09-01T21:55:00Z,PT5M
17,28,0,2023-09-01T22:00:00Z,PT5M
17,27,0,2023-09-01T22:05:00Z,PT5M
17,26,0,2023-09-01T22:10:00Z,PT5M
17,24,0,2023-09-01T22:15:00Z,PT5M
17,23,0,2023-09-01T22:20:00Z,PT5M
16,22,0,2023-09-01T22:25:00Z,PT5M
16,20,0,2023-09-01T22:30:00Z,PT5M
16,19,0,2023-09-01T22:35:00Z,PT5M
16,18,0,2023-09-01T22:40:00Z,PT5M
16,16,0,2023-09-01T22:45:00Z,PT5M
16,15,0,2023-09-01T22:50:00Z,PT5M
16,13,0,2023-09-01T22:55:00Z,PT5M
16,12,0,2023-09-01T23:00:00Z,PT5M
16,11,0,2023-09-01T23:05:00Z,PT5M
16,9,0,2023-09-01T23:10:00Z,PT5M
16,8,0,2023-09-01T23:15:00Z,PT5M
16,6,0,2023-09-01T23:20:00Z,PT5M
16,5,0,2023-09-01T23:25:00Z,PT5M
16,3,0,2023-09-01T23:30:00Z,PT5M
16,2,0,2023-09-01T23:35:00Z,PT5M
16,1,0,2023-09-01T23:40:00Z,PT5M
16,-1,0,2023-09-01T23:45:00Z,PT5M
16,-2,0,2023-09-01T23:50:00Z,PT5M
16,-4,0,2023-09-01T23:55:00Z,PT5M
16,-5,0,2023-09-02T00:00:00Z,PT5M
16,-7,0,2023-09-02T00:05:00Z,PT5M
16,-8,0,2023-09-02T00:10:00Z,PT5M
16,-10,0,2023-09-02T00:15:00Z,PT5M
16,-11,0,2023-09-02T00:20:00Z,PT5M
16,-12,0,2023-09-02T00:25:00Z,PT5M
16,-14,0,2023-09-02T00:30:00Z,PT5M
16,-15,0,2023-09-02T00:35:00Z,PT5M
16,-17,0,2023-09-02T00:40:00Z,PT5M
16,-18,0,2023-09-02T00:45:00Z,PT5M
16,-19,0,2023-09-02T00:50:00Z,PT5M
16,-21,0,2023-09-02T00:55:00Z,PT5M
16,-22,0,2023-09-02T01:00:00Z,PT5M
16,-23,0,2023-09-02T01:05:00Z,PT5M
16,-25,0,2023-09-02T01:10:00Z,PT5M
16,-26,0,2023-09-02T01:15:00Z,PT5M
16,-27,0,2023-09-02T01:20:00Z,PT5M
16,-29,0,2023-09-02T01:25:00Z,PT5M
16,-30,0,2023-09-02T01:30:00Z,PT5M
16,-31,0,2023-09-02T01:35:00Z,PT5M
16,-33,0,2023-09-02T01:40:00Z,PT5M
16,-34,0,2023-09-02T01:45:00Z,PT5M
16,-35,0,2023-09-02T01:50:00Z,PT5M
16,-36,0,2023-09-02T01:55:00Z,PT5M
16,-38,0,2023-09-02T02:00:00Z,PT5M
16,-39,0,2023-09-02T02:05:00Z,PT5M
16,-40,0,2023-09-02T02:10:00Z,PT5M
16,-41,0,2023-09-02T02:15:00Z,PT5M
16,-43,0,2023-09-02T02:20:00Z,PT5M
16,-44,0,2023-09-02T02:25:00Z,PT5M
16,-45,0,2023-09-02T02:30:00Z,PT5M
16,-46,0,2023-09-02T02:35:00Z,PT5M
16,-47,0,2023-09-02T02:40:00Z,PT5M
16,-48,0,2023-09-02T02:45:00Z,PT5M
16,-50,0,2023-09-02T02:50:00Z,PT5M
16,-51,0,2023-09-02T02:55:00Z,PT5M
16,-52,0,2023-09-02T03:00:00Z,PT5M
16,-53,0,2023-09-02T03:05:00Z,PT5M
15,-54,0,2023-09-02T03:10:00Z,PT5M
15,-55,0,2023-09-02T03:15:00Z,PT5M
15,-56,0,2023-09-02T03:20:00Z,PT5M
15,-57,0,2023-09-02T03:25:00Z,PT5M
15,-58,0,2023-09-02T03:30:00Z,PT5M
15,-59,0,2023-09-02T03:35:00Z,PT5M
15,-61,0,2023-09-02T03:40:00Z,PT5M
15,-62,0,2023-09-02T03:45:00Z,PT5M
15,-63,0,2023-09-02T03:50:00Z,PT5M
15,-64,0,2023-09-02T03:55:00Z,PT5M
15,-65,0,2023-09-02T04:00:00Z,PT5M
15,-66,0,2023-09-02T04:05:00Z,PT5M
15,-67,0,2023-09-02T04:10:00Z,PT5M
15,-68,0,2023-09-02T04:15:00Z,PT5M
15,-69,0,2023-09-02T04:20:00Z,PT5M
15,-70,0,2023-09-02T04:25:00Z,PT5M
15,-71,0,2023-09-02T04:30:00Z,PT5M
15,-72,0,2023-09-02T04:35:00Z,PT5M
15,-73,0,2023-09-02T04:40:00Z,PT5M
15,-74,0,2023-09-02T04:45:00Z,PT5M
15,-75,0,2023-09-02T04:50:00Z,PT5M
15,-76,0,2023-09-02T04:55:00Z,PT5M
15,-77,0,2023-09-02T05:00:00Z,PT5M
15,-78,1,2023-09-02T05:05:00Z,PT5M
15,-79,3,2023-09-02T05:10:00Z,PT5M
15,-80,7,2023-09-02T05:15:00Z,PT5M
15,-80,11,2023-09-02T05:20:00Z,PT5M
15,-81,18,2023-09-02T05:25:00Z,PT5M
15,-82,22,2023-09-02T05:30:00Z,PT5M
15,-83,36,2023-09-02T05:35:00Z,PT5M
15,-84,43,2023-09-02T05:40:00Z,PT5M
15,-85,39,2023-09-02T05:45:00Z,PT5M
15,-86,31,2023-09-02T05:50:00Z,PT5M
16,-87,38,2023-09-02T05:55:00Z,PT5M
16,-88,40,2023-09-02T06:00:00Z,PT5M
16,-89,44,2023-09-02T06:05:00Z,PT5M
16,-90,52,2023-09-02T06:10:00Z,PT5M
16,-91,62,2023-09-02T06:15:00Z,PT5M
16,-92,75,2023-09-02T06:20:00Z,PT5M
16,-93,76,2023-09-02T06:25:00Z,PT5M
16,-94,75,2023-09-02T06:30:00Z,PT5M
16,-95,96,2023-09-02T06:35:00Z,PT5M
16,-96,90,2023-09-02T06:40:00Z,PT5M
16,-97,89,2023-09-02T06:45:00Z,PT5M
16,-98,110,2023-09-02T06:50:00Z,PT5M
17,-99,113,2023-09-02T06:55:00Z,PT5M
17,-100,116,2023-09-02T07:00:00Z,PT5M
17,-101,166,2023-09-02T07:05:00Z,PT5M
17,-102,177,2023-09-02T07:10:00Z,PT5M
17,-103,148,2023-09-02T07:15:00Z,PT5M
17,-104,218,2023-09-02T07:20:00Z,PT5M
17,-105,183,2023-09-02T07:25:00Z,PT5M
17,-106,186,2023-09-02T07:30:00Z,PT5M
17,-107,198,2023-09-02T07:35:00Z,PT5M
17,-108,214,2023-09-02T07:40:00Z,PT5M
17,-110,252,2023-09-02T07:45:00Z,PT5M
17,-111,234,2023-09-02T07:50:00Z,PT5M
17,-112,247,2023-09-02T07:55:00Z,PT5M
18,-113,276,2023-09-02T08:00:00Z,PT5M
18,-114,326,2023-09-02T08:05:00Z,PT5M
18,-115,354,2023-09-02T08:10:00Z,PT5M
18,-116,377,2023-09-02T08:15:00Z,PT5M
18,-118,407,2023-09-02T08:20:00Z,PT5M
18,-119,389,2023-09-02T08:25:00Z,PT5M
18,-120,363,2023-09-02T08:30:00Z,PT5M
18,-121,343,2023-09-02T08:35:00Z,PT5M
19,-122,386,2023-09-02T08:40:00Z,PT5M
19,-124,416,2023-09-02T08:45:00Z,PT5M
19,-125,448,2023-09-02T08:50:00Z,PT5M
19,-126,473,2023-09-02T08:55:00Z,PT5M
19,-128,379,2023-09-02T09:00:00Z,PT5M
19,-129,516,2023-09-02T09:05:00Z,PT5M
19,-130,507,2023-09-02T09:10:00Z,PT5M
20,-132,570,2023-09-02T09:15:00Z,PT5M
20,-133,582,2023-09-02T09:20:00Z,PT5M
20,-134,591,2023-09-02T09:25:00Z,PT5M
20,-136,600,2023-09-02T09:30:00Z,PT5M
20,-137,608,2023-09-02T09:35:00Z,PT5M
20,-139,616,2023-09-02T09:40:00Z,PT5M
20,-140,624,2023-09-02T09:45:00Z,PT5M
21,-142,631,2023-09-02T09:50:00Z,PT5M
21,-143,638,2023-09-02T09:55:00Z,PT5M
21,-145,645,2023-09-02T10:00:00Z,PT5M
21,-146,652,2023-09-02T10:05:00Z,PT5M
21,-148,643,2023-09-02T10:10:00Z,PT5M
21,-150,628,2023-09-02T10:15:00Z,PT5M
21,-151,545,2023-09-02T10:20:00Z,PT5M
21,-153,511,2023-09-02T10:25:00Z,PT5M
22,-155,461,2023-09-02T10:30:00Z,PT5M
22,-156,557,2023-09-02T10:35:00Z,PT5M
22,-158,531,2023-09-02T10:40:00Z,PT5M
22,-160,478,2023-09-02T10:45:00Z,PT5M
22,-161,445,2023-09-02T10:50:00Z,PT5M
22,-163,429,2023-09-02T10:55:00Z,PT5M
22,-165,422,2023-09-02T11:00:00Z,PT5M
22,-167,423,2023-09-02T11:05:00Z,PT5M
22,-169,442,2023-09-02T11:10:00Z,PT5M
22,-170,462,2023-09-02T11:15:00Z,PT5M
22,-172,472,2023-09-02T11:20:00Z,PT5M
22,-174,436,2023-09-02T11:25:00Z,PT5M
23,-176,464,2023-09-02T11:30:00Z,PT5M
23,-178,521,2023-09-02T11:35:00Z,PT5M
23,-179,501,2023-09-02T11:40:00Z,PT5M
23,179,520,2023-09-02T11:45:00Z,PT5M
23,177,558,2023-09-02T11:50:00Z,PT5M
23,175,649,2023-09-02T11:55:00Z,PT5M
23,173,606,2023-09-02T12:00:00Z,PT5M
23,171,615,2023-09-02T12:05:00Z,PT5M
23,170,613,2023-09-02T12:10:00Z,PT5M
23,168,580,2023-09-02T12:15:00Z,PT5M
23,166,538,2023-09-02T12:20:00Z,PT5M
23,164,565,2023-09-02T12:25:00Z,PT5M
23,163,504,2023-09-02T12:30:00Z,PT5M
23,161,493,2023-09-02T12:35:00Z,PT5M
23,159,566,2023-09-02T12:40:00Z,PT5M
23,157,632,2023-09-02T12:45:00Z,PT5M
23,156,659,2023-09-02T12:50:00Z,PT5M
23,154,594,2023-09-02T12:55:00Z,PT5M
23,152,504,2023-09-02T13:00:00Z,PT5M
23,151,447,2023-09-02T13:05:00Z,PT5M
23,149,426,2023-09-02T13:10:00Z,PT5M
23,147,389,2023-09-02T13:15:00Z,PT5M
23,146,393,2023-09-02T13:20:00Z,PT5M
23,144,357,2023-09-02T13:25:00Z,PT5M
23,143,308,2023-09-02T13:30:00Z,PT5M
23,141,263,2023-09-02T13:35:00Z,PT5M
23,140,253,2023-09-02T13:40:00Z,PT5M
23,138,303,2023-09-02T13:45:00Z,PT5M
23,137,387,2023-09-02T13:50:00Z,PT5M
23,135,578,2023-09-02T13:55:00Z,PT5M
23,134,464,2023-09-02T14:00:00Z,PT5M
23,133,474,2023-09-02T14:05:00Z,PT5M
23,131,349,2023-09-02T14:10:00Z,PT5M
23,130,321,2023-09-02T14:15:00Z,PT5M
23,128,244,2023-09-02T14:20:00Z,PT5M
23,127,239,2023-09-02T14:25:00Z,PT5M
23,126,246,2023-09-02T14:30:00Z,PT5M
23,125,155,2023-09-02T14:35:00Z,PT5M
23,123,417,2023-09-02T14:40:00Z,PT5M
23,122,249,2023-09-02T14:45:00Z,PT5M
23,121,485,2023-09-02T14:50:00Z,PT5M
23,120,362,2023-09-02T14:55:00Z,PT5M
23,118,367,2023-09-02T15:00:00Z,PT5M
23,117,338,2023-09-02T15:05:00Z,PT5M
23,116,336,2023-09-02T15:10:00Z,PT5M
23,115,315,2023-09-02T15:15:00Z,PT5M
23,114,312,2023-09-02T15:20:00Z,PT5M
23,113,309,2023-09-02T15:25:00Z,PT5M
23,111,358,2023-09-02T15:30:00Z,PT5M
23,110,353,2023-09-02T15:35:00Z,PT5M
23,109,336,2023-09-02T15:40:00Z,PT5M
23,108,322,2023-09-02T15:45:00Z,PT5M
23,107,308,2023-09-02T15:50:00Z,PT5M
23,106,284,2023-09-02T15:55:00Z,PT5M
23,105,271,2023-09-02T16:00:00Z,PT5M
23,104,257,2023-09-02T16:05:00Z,PT5M
23,103,232,2023-09-02T16:10:00Z,PT5M
23,102,213,2023-09-02T16:15:00Z,PT5M
23,101,173,2023-09-02T16:20:00Z,PT5M
23,100,218,2023-09-02T16:25:00Z,PT5M
23,99,204,2023-09-02T16:30:00Z,PT5M
23,98,193,2023-09-02T16:35:00Z,PT5M
23,97,166,2023-09-02T16:40:00Z,PT5M
23,96,156,2023-09-02T16:45:00Z,PT5M
23,95,151,2023-09-02T16:50:00Z,PT5M
23,94,139,2023-09-02T16:55:00Z,PT5M
23,93,137,2023-09-02T17:00:00Z,PT5M
23,92,134,2023-09-02T17:05:00Z,PT5M
23,91,134,2023-09-02T17:10:00Z,PT5M
23,90,122,2023-09-02T17:15:00Z,PT5M
23,89,110,2023-09-02T17:20:00Z,PT5M
22,88,98,2023-09-02T17:25:00Z,PT5M
22,87,87,2023-09-02T17:30:00Z,PT5M
22,86,76,2023-09-02T17:35:00Z,PT5M
22,85,65,2023-09-02T17:40:00Z,PT5M
22,84,55,2023-09-02T17:45:00Z,PT5M
22,83,46,2023-09-02T17:50:00Z,PT5M
22,82,30,2023-09-02T17:55:00Z,PT5M
22,81,19,2023-09-02T18:00:00Z,PT5M
21,80,12,2023-09-02T18:05:00Z,PT5M
21,79,7,2023-09-02T18:10:00Z,PT5M
21,78,4,2023-09-02T18:15:00Z,PT5M
21,77,1,2023-09-02T18:20:00Z,PT5M
21,76,0,2023-09-02T18:25:00Z,PT5M
21,75,0,2023-09-02T18:30:00Z,PT5M
20,74,0,2023-09-02T18:35:00Z,PT5M
20,73,0,2023-09-02T18:40:00Z,PT5M
20,72,0,2023-09-02T18:45:00Z,PT5M
20,71,0,2023-09-02T18:50:00Z,PT5M
20,70,0,2023-09-02T18:55:00Z,PT5M
20,69,0,2023-09-02T19:00:00Z,PT5M
20,68,0,2023-09-02T19:05:00Z,PT5M
19,67,0,2023-09-02T19:10:00Z,PT5M
19,66,0,2023-09-02T19:15:00Z,PT5M
19,65,0,2023-09-02T19:20:00Z,PT5M
19,64,0,2023-09-02T19:25:00Z,PT5M
19,63,0,2023-09-02T19:30:00Z,PT5M
19,62,0,2023-09-02T19:35:00Z,PT5M
19,61,0,2023-09-02T19:40:00Z,PT5M
19,60,0,2023-09-02T19:45:00Z,PT5M
