air_temp,azimuth,ghi,period_end,period
12,-101,290,2018-09-01T07:05:00Z,PT5M
12,-102,304,2018-09-01T07:10:00Z,PT5M
12,-103,318,2018-09-01T07:15:00Z,PT5M
13,-104,331,2018-09-01T07:20:00Z,PT5M
13,-105,345,2018-09-01T07:25:00Z,PT5M
13,-106,358,2018-09-01T07:30:00Z,PT5M
13,-107,372,2018-09-01T07:35:00Z,PT5M
14,-108,385,2018-09-01T07:40:00Z,PT5M
14,-109,398,2018-09-01T07:45:00Z,PT5M
14,-110,411,2018-09-01T07:50:00Z,PT5M
14,-111,424,2018-09-01T07:55:00Z,PT5M
15,-113,437,2018-09-01T08:00:00Z,PT5M
15,-114,450,2018-09-01T08:05:00Z,PT5M
15,-115,462,2018-09-01T08:10:00Z,PT5M
15,-116,475,2018-09-01T08:15:00Z,PT5M
15,-117,487,2018-09-01T08:20:00Z,PT5M
16,-118,499,2018-09-01T08:25:00Z,PT5M
16,-120,510,2018-09-01T08:30:00Z,PT5M
16,-121,522,2018-09-01T08:35:00Z,PT5M
16,-122,533,2018-09-01T08:40:00Z,PT5M
16,-123,544,2018-09-01T08:45:00Z,PT5M
16,-125,554,2018-09-01T08:50:00Z,PT5M
17,-126,565,2018-09-01T08:55:00Z,PT5M
17,-127,575,2018-09-01T09:00:00Z,PT5M
17,-129,585,2018-09-01T09:05:00Z,PT5M
17,-130,595,2018-09-01T09:10:00Z,PT5M
17,-131,604,2018-09-01T09:15:00Z,PT5M
17,-133,613,2018-09-01T09:20:00Z,PT5M
18,-134,622,2018-09-01T09:25:00Z,PT5M
18,-136,631,2018-09-01T09:30:00Z,PT5M
18,-137,640,2018-09-01T09:35:00Z,PT5M
18,-138,648,2018-09-01T09:40:00Z,PT5M
18,-140,656,2018-09-01T09:45:00Z,PT5M
18,-141,664,2018-09-01T09:50:00Z,PT5M
18,-143,671,2018-09-01T09:55:00Z,PT5M
18,-145,678,2018-09-01T10:00:00Z,PT5M
18,-146,685,2018-09-01T10:05:00Z,PT5M
19,-148,691,2018-09-01T10:10:00Z,PT5M
19,-149,697,2018-09-01T10:15:00Z,PT5M
19,-151,685,2018-09-01T10:20:00Z,PT5M
19,-153,708,2018-09-01T10:25:00Z,PT5M
19,-154,713,2018-09-01T10:30:00Z,PT5M
19,-156,718,2018-09-01T10:35:00Z,PT5M
19,-158,723,2018-09-01T10:40:00Z,PT5M
19,-159,727,2018-09-01T10:45:00Z,PT5M
19,-161,731,2018-09-01T10:50:00Z,PT5M
19,-163,734,2018-09-01T10:55:00Z,PT5M
19,-165,738,2018-09-01T11:00:00Z,PT5M
19,-167,740,2018-09-01T11:05:00Z,PT5M
19,-168,719,2018-09-01T11:10:00Z,PT5M
19,-170,694,2018-09-01T11:15:00Z,PT5M
19,-172,669,2018-09-01T11:20:00Z,PT5M
19,-174,644,2018-09-01T11:25:00Z,PT5M
19,-176,619,2018-09-01T11:30:00Z,PT5M
20,-177,594,2018-09-01T11:35:00Z,PT5M
20,-179,608,2018-09-01T11:40:00Z,PT5M
20,179,626,2018-09-01T11:45:00Z,PT5M
20,177,644,2018-09-01T11:50:00Z,PT5M
20,175,655,2018-09-01T11:55:00Z,PT5M
20,173,665,2018-09-01T12:00:00Z,PT5M
20,172,675,2018-09-01T12:05:00Z,PT5M
20,170,591,2018-09-01T12:10:00Z,PT5M
20,168,503,2018-09-01T12:15:00Z,PT5M
20,166,422,2018-09-01T12:20:00Z,PT5M
20,164,443,2018-09-01T12:25:00Z,PT5M
20,163,476,2018-09-01T12:30:00Z,PT5M
20,161,509,2018-09-01T12:35:00Z,PT5M
20,159,525,2018-09-01T12:40:00Z,PT5M
20,157,539,2018-09-01T12:45:00Z,PT5M
20,156,553,2018-09-01T12:50:00Z,PT5M
20,154,572,2018-09-01T12:55:00Z,PT5M
20,152,592,2018-09-01T13:00:00Z,PT5M
20,151,612,2018-09-01T13:05:00Z,PT5M
20,149,603,2018-09-01T13:10:00Z,PT5M
20,147,590,2018-09-01T13:15:00Z,PT5M
20,146,578,2018-09-01T13:20:00Z,PT5M
20,144,550,2018-09-01T13:25:00Z,PT5M
20,143,521,2018-09-01T13:30:00Z,PT5M
20,141,493,2018-09-01T13:35:00Z,PT5M
20,140,530,2018-09-01T13:40:00Z,PT5M
20,138,575,2018-09-01T13:45:00Z,PT5M
20,137,622,2018-09-01T13:50:00Z,PT5M
20,135,630,2018-09-01T13:55:00Z,PT5M
20,134,621,2018-09-01T14:00:00Z,PT5M
20,132,612,2018-09-01T14:05:00Z,PT5M
20,131,603,2018-09-01T14:10:00Z,PT5M
20,130,593,2018-09-01T14:15:00Z,PT5M
20,128,583,2018-09-01T14:20:00Z,PT5M
20,127,573,2018-09-01T14:25:00Z,PT5M
20,126,563,2018-09-01T14:30:00Z,PT5M
20,124,552,2018-09-01T14:35:00Z,PT5M
20,123,541,2018-09-01T14:40:00Z,PT5M
20,122,530,2018-09-01T14:45:00Z,PT5M
20,121,519,2018-09-01T14:50:00Z,PT5M
20,119,508,2018-09-01T14:55:00Z,PT5M
20,118,496,2018-09-01T15:00:00Z,PT5M
20,117,484,2018-09-01T15:05:00Z,PT5M
20,116,472,2018-09-01T15:10:00Z,PT5M
20,115,459,2018-09-01T15:15:00Z,PT5M
20,114,447,2018-09-01T15:20:00Z,PT5M
20,112,434,2018-09-01T15:25:00Z,PT5M
20,111,422,2018-09-01T15:30:00Z,PT5M
20,110,409,2018-09-01T15:35:00Z,PT5M
20,109,396,2018-09-01T15:40:00Z,PT5M
20,108,382,2018-09-01T15:45:00Z,PT5M
20,107,369,2018-09-01T15:50:00Z,PT5M
20,106,356,2018-09-01T15:55:00Z,PT5M
20,105,342,2018-09-01T16:00:00Z,PT5M
20,104,329,2018-09-01T16:05:00Z,PT5M
20,103,315,2018-09-01T16:10:00Z,PT5M
20,102,301,2018-09-01T16:15:00Z,PT5M
20,101,288,2018-09-01T16:20:00Z,PT5M
20,100,274,2018-09-01T16:25:00Z,PT5M
20,99,260,2018-09-01T16:30:00Z,PT5M
20,98,247,2018-09-01T16:35:00Z,PT5M
20,97,233,2018-09-01T16:40:00Z,PT5M
20,96,219,2018-09-01T16:45:00Z,PT5M
20,95,206,2018-09-01T16:50:00Z,PT5M
20,94,192,2018-09-01T16:55:00Z,PT5M
19,93,179,2018-09-01T17:00:00Z,PT5M
19,92,166,2018-09-01T17:05:00Z,PT5M
19,91,153,2018-09-01T17:10:00Z,PT5M
19,90,140,2018-09-01T17:15:00Z,PT5M
19,89,127,2018-09-01T17:20:00Z,PT5M
19,88,114,2018-09-01T17:25:00Z,PT5M
19,87,102,2018-09-01T17:30:00Z,PT5M
19,86,90,2018-09-01T17:35:00Z,PT5M
18,85,79,2018-09-01T17:40:00Z,PT5M
18,84,67,2018-09-01T17:45:00Z,PT5M
18,83,57,2018-09-01T17:50:00Z,PT5M
18,82,46,2018-09-01T17:55:00Z,PT5M
18,81,37,2018-09-01T18:00:00Z,PT5M
18,80,28,2018-09-01T18:05:00Z,PT5M
18,79,19,2018-09-01T18:10:00Z,PT5M
17,78,12,2018-09-01T18:15:00Z,PT5M
17,77,5,2018-09-01T18:20:00Z,PT5M
17,76,0,2018-09-01T18:25:00Z,PT5M
17,75,0,2018-09-01T18:30:00Z,PT5M
16,74,0,2018-09-01T18:35:00Z,PT5M
16,73,0,2018-09-01T18:40:00Z,PT5M
16,72,0,2018-09-01T18:45:00Z,PT5M
16,71,0,2018-09-01T18:50:00Z,PT5M
16,70,0,2018-09-01T18:55:00Z,PT5M
15,69,0,2018-09-01T19:00:00Z,PT5M
15,68,0,2018-09-01T19:05:00Z,PT5M
15,67,0,2018-09-01T19:10:00Z,PT5M
15,66,0,2018-09-01T19:15:00Z,PT5M
15,65,0,2018-09-01T19:20:00Z,PT5M
15,64,0,2018-09-01T19:25:00Z,PT5M
14,63,0,2018-09-01T19:30:00Z,PT5M
14,62,0,2018-09-01T19:35:00Z,PT5M
14,61,0,2018-09-01T19:40:00Z,PT5M
14,60,0,2018-09-01T19:45:00Z,PT5M
14,59,0,2018-09-01T19:50:00Z,PT5M
14,58,0,2018-09-01T19:55:00Z,PT5M
14,57,0,2018-09-01T20:00:00Z,PT5M
14,56,0,2018-09-01T20:05:00Z,PT5M
13,55,0,2018-09-01T20:10:00Z,PT5M
13,54,0,2018-09-01T20:15:00Z,PT5M
13,53,0,2018-09-01T20:20:00Z,PT5M
13,51,0,2018-09-01T20:25:00Z,PT5M
13,50,0,2018-09-01T20:30:00Z,PT5M
13,49,0,2018-09-01T20:35:00Z,PT5M
13,48,0,2018-09-01T20:40:00Z,PT5M
13,47,0,2018-09-01T20:45:00Z,PT5M
13,46,0,2018-09-01T20:50:00Z,PT5M
13,45,0,2018-09-01T20:55:00Z,PT5M
13,43,0,2018-09-01T21:00:00Z,PT5M
13,42,0,2018-09-01T21:05:00Z,PT5M
13,41,0,2018-09-01T21:10:00Z,PT5M
12,40,0,2018-09-01T21:15:00Z,PT5M
12,39,0,2018-09-01T21:20:00Z,PT5M
12,37,0,2018-09-01T21:25:00Z,PT5M
12,36,0,2018-09-01T21:30:00Z,PT5M
12,35,0,2018-09-01T21:35:00Z,PT5M
12,34,0,2018-09-01T21:40:00Z,PT5M
12,32,0,2018-09-01T21:45:00Z,PT5M
12,31,0,2018-09-01T21:50:00Z,PT5M
12,30,0,2018-09-01T21:55:00Z,PT5M
12,28,0,2018-09-01T22:00:00Z,PT5M
12,27,0,2018-09-01T22:05:00Z,PT5M
11,26,0,2018-09-01T22:10:00Z,PT5M
11,24,0,2018-09-01T22:15:00Z,PT5M
11,23,0,2018-09-01T22:20:00Z,PT5M
11,22,0,2018-09-01T22:25:00Z,PT5M
11,20,0,2018-09-01T22:30:00Z,PT5M
11,19,0,2018-09-01T22:35:00Z,PT5M
11,18,0,2018-09-01T22:40:00Z,PT5M
11,16,0,2018-09-01T22:45:00Z,PT5M
11,15,0,2018-09-01T22:50:00Z,PT5M
11,13,0,2018-09-01T22:55:00Z,PT5M
11,12,0,2018-09-01T23:00:00Z,PT5M
11,11,0,2018-09-01T23:05:00Z,PT5M
11,9,0,2018-09-01T23:10:00Z,PT5M
11,8,0,2018-09-01T23:15:00Z,PT5M
11,6,0,2018-09-01T23:20:00Z,PT5M
11,5,0,2018-09-01T23:25:00Z,PT5M
11,3,0,2018-09-01T23:30:00Z,PT5M
11,2,0,2018-09-01T23:35:00Z,PT5M
11,1,0,2018-09-01T23:40:00Z,PT5M
11,-1,0,2018-09-01T23:45:00Z,PT5M
11,-2,0,2018-09-01T23:50:00Z,PT5M
11,-4,0,2018-09-01T23:55:00Z,PT5M
11,-5,0,2018-09-02T00:00:00Z,PT5M
11,-7,0,2018-09-02T00:05:00Z,PT5M
11,-8,0,2018-09-02T00:10:00Z,PT5M
11,-10,0,2018-09-02T00:15:00Z,PT5M
11,-11,0,2018-09-02T00:20:00Z,PT5M
11,-12,0,2018-09-02T00:25:00Z,PT5M
11,-14,0,2018-09-02T00:30:00Z,PT5M
11,-15,0,2018-09-02T00:35:00Z,PT5M
11,-17,0,2018-09-02T00:40:00Z,PT5M
11,-18,0,2018-09-02T00:45:00Z,PT5M
11,-19,0,2018-09-02T00:50:00Z,PT5M
11,-21,0,2018-09-02T00:55:00Z,PT5M
10,-22,0,2018-09-02T01:00:00Z,PT5M
10,-23,0,2018-09-02T01:05:00Z,PT5M
10,-25,0,2018-09-02T01:10:00Z,PT5M
10,-26,0,2018-09-02T01:15:00Z,PT5M
10,-27,0,2018-09-02T01:20:00Z,PT5M
10,-29,0,2018-09-02T01:25:00Z,PT5M
10,-30,0,2018-09-02T01:30:00Z,PT5M
10,-31,0,2018-09-02T01:35:00Z,PT5M
10,-33,0,2018-09-02T01:40:00Z,PT5M
10,-34,0,2018-09-02T01:45:00Z,PT5M
10,-35,0,2018-09-02T01:50:00Z,PT5M
10,-36,0,2018-09-02T01:55:00Z,PT5M
10,-38,0,2018-09-02T02:00:00Z,PT5M
10,-39,0,2018-09-02T02:05:00Z,PT5M
10,-40,0,2018-09-02T02:10:00Z,PT5M
10,-41,0,2018-09-02T02:15:00Z,PT5M
10,-43,0,2018-09-02T02:20:00Z,PT5M
10,-44,0,2018-09-02T02:25:00Z,PT5M
10,-45,0,2018-09-02T02:30:00Z,PT5M
10,-46,0,2018-09-02T02:35:00Z,PT5M
10,-47,0,2018-09-02T02:40:00Z,PT5M
10,-48,0,2018-09-02T02:45:00Z,PT5M
10,-50,0,2018-09-02T02:50:00Z,PT5M
10,-51,0,2018-09-02T02:55:00Z,PT5M
10,-52,0,2018-09-02T03:00:00Z,PT5M
10,-53,0,2018-09-02T03:05:00Z,PT5M
10,-54,0,2018-09-02T03:10:00Z,PT5M
10,-55,0,2018-09-02T03:15:00Z,PT5M
10,-56,0,2018-09-02T03:20:00Z,PT5M
10,-57,0,2018-09-02T03:25:00Z,PT5M
10,-58,0,2018-09-02T03:30:00Z,PT5M
10,-59,0,2018-09-02T03:35:00Z,PT5M
10,-61,0,2018-09-02T03:40:00Z,PT5M
9,-62,0,2018-09-02T03:45:00Z,PT5M
9,-63,0,2018-09-02T03:50:00Z,PT5M
9,-64,0,2018-09-02T03:55:00Z,PT5M
9,-65,0,2018-09-02T04:00:00Z,PT5M
9,-66,0,2018-09-02T04:05:00Z,PT5M
9,-67,0,2018-09-02T04:10:00Z,PT5M
9,-68,0,2018-09-02T04:15:00Z,PT5M
9,-69,0,2018-09-02T04:20:00Z,PT5M
9,-70,0,2018-09-02T04:25:00Z,PT5M
9,-71,0,2018-09-02T04:30:00Z,PT5M
9,-72,0,2018-09-02T04:35:00Z,PT5M
9,-73,0,2018-09-02T04:40:00Z,PT5M
9,-74,0,2018-09-02T04:45:00Z,PT5M
9,-75,0,2018-09-02T04:50:00Z,PT5M
9,-76,0,2018-09-02T04:55:00Z,PT5M
9,-77,1,2018-09-02T05:00:00Z,PT5M
9,-78,6,2018-09-02T05:05:00Z,PT5M
9,-79,12,2018-09-02T05:10:00Z,PT5M
9,-80,19,2018-09-02T05:15:00Z,PT5M
9,-80,27,2018-09-02T05:20:00Z,PT5M
9,-81,32,2018-09-02T05:25:00Z,PT5M
10,-82,38,2018-09-02T05:30:00Z,PT5M
10,-83,43,2018-09-02T05:35:00Z,PT5M
10,-84,51,2018-09-02T05:40:00Z,PT5M
10,-85,61,2018-09-02T05:45:00Z,PT5M
10,-86,71,2018-09-02T05:50:00Z,PT5M
10,-87,84,2018-09-02T05:55:00Z,PT5M
10,-88,98,2018-09-02T06:00:00Z,PT5M
10,-89,113,2018-09-02T06:05:00Z,PT5M
11,-90,125,2018-09-02T06:10:00Z,PT5M
11,-91,137,2018-09-02T06:15:00Z,PT5M
11,-92,149,2018-09-02T06:20:00Z,PT5M
11,-93,175,2018-09-02T06:25:00Z,PT5M
11,-94,189,2018-09-02T06:30:00Z,PT5M
12,-95,202,2018-09-02T06:35:00Z,PT5M
12,-96,216,2018-09-02T06:40:00Z,PT5M
12,-97,229,2018-09-02T06:45:00Z,PT5M
12,-98,243,2018-09-02T06:50:00Z,PT5M
13,-99,257,2018-09-02T06:55:00Z,PT5M
13,-100,271,2018-09-02T07:00:00Z,PT5M
13,-101,284,2018-09-02T07:05:00Z,PT5M
13,-102,298,2018-09-02T07:10:00Z,PT5M
13,-103,312,2018-09-02T07:15:00Z,PT5M
14,-104,325,2018-09-02T07:20:00Z,PT5M
14,-105,339,2018-09-02T07:25:00Z,PT5M
14,-106,352,2018-09-02T07:30:00Z,PT5M
14,-107,365,2018-09-02T07:35:00Z,PT5M
14,-108,379,2018-09-02T07:40:00Z,PT5M
15,-110,392,2018-09-02T07:45:00Z,PT5M
15,-111,404,2018-09-02T07:50:00Z,PT5M
15,-112,417,2018-09-02T07:55:00Z,PT5M
15,-113,430,2018-09-02T08:00:00Z,PT5M
15,-114,442,2018-09-02T08:05:00Z,PT5M
16,-115,454,2018-09-02T08:10:00Z,PT5M
16,-116,467,2018-09-02T08:15:00Z,PT5M
16,-118,478,2018-09-02T08:20:00Z,PT5M
16,-119,490,2018-09-02T08:25:00Z,PT5M
16,-120,502,2018-09-02T08:30:00Z,PT5M
17,-121,513,2018-09-02T08:35:00Z,PT5M
17,-122,524,2018-09-02T08:40:00Z,PT5M
17,-124,535,2018-09-02T08:45:00Z,PT5M
17,-125,546,2018-09-02T08:50:00Z,PT5M
18,-126,556,2018-09-02T08:55:00Z,PT5M
18,-128,566,2018-09-02T09:00:00Z,PT5M
18,-129,576,2018-09-02T09:05:00Z,PT5M
18,-130,586,2018-09-02T09:10:00Z,PT5M
18,-132,596,2018-09-02T09:15:00Z,PT5M
19,-133,605,2018-09-02T09:20:00Z,PT5M
19,-134,614,2018-09-02T09:25:00Z,PT5M
19,-136,623,2018-09-02T09:30:00Z,PT5M
19,-137,632,2018-09-02T09:35:00Z,PT5M
19,-139,640,2018-09-02T09:40:00Z,PT5M
19,-140,648,2018-09-02T09:45:00Z,PT5M
20,-142,656,2018-09-02T09:50:00Z,PT5M
20,-143,663,2018-09-02T09:55:00Z,PT5M
20,-145,670,2018-09-02T10:00:00Z,PT5M
20,-146,677,2018-09-02T10:05:00Z,PT5M
20,-148,683,2018-09-02T10:10:00Z,PT5M
20,-150,689,2018-09-02T10:15:00Z,PT5M
21,-151,695,2018-09-02T10:20:00Z,PT5M
21,-153,700,2018-09-02T10:25:00Z,PT5M
21,-155,705,2018-09-02T10:30:00Z,PT5M
21,-156,709,2018-09-02T10:35:00Z,PT5M
21,-158,714,2018-09-02T10:40:00Z,PT5M
21,-160,718,2018-09-02T10:45:00Z,PT5M
21,-161,721,2018-09-02T10:50:00Z,PT5M
22,-163,724,2018-09-02T10:55:00Z,PT5M
22,-165,727,2018-09-02T11:00:00Z,PT5M
22,-167,730,2018-09-02T11:05:00Z,PT5M
22,-169,732,2018-09-02T11:10:00Z,PT5M
22,-170,734,2018-09-02T11:15:00Z,PT5M
22,-172,736,2018-09-02T11:20:00Z,PT5M
22,-174,737,2018-09-02T11:25:00Z,PT5M
22,-176,738,2018-09-02T11:30:00Z,PT5M
22,-178,738,2018-09-02T11:35:00Z,PT5M
22,-179,738,2018-09-02T11:40:00Z,PT5M
22,179,738,2018-09-02T11:45:00Z,PT5M
23,177,738,2018-09-02T11:50:00Z,PT5M
23,175,737,2018-09-02T11:55:00Z,PT5M
23,173,736,2018-09-02T12:00:00Z,PT5M
23,171,734,2018-09-02T12:05:00Z,PT5M
23,170,732,2018-09-02T12:10:00Z,PT5M
23,168,730,2018-09-02T12:15:00Z,PT5M
23,166,727,2018-09-02T12:20:00Z,PT5M
23,164,724,2018-09-02T12:25:00Z,PT5M
23,163,721,2018-09-02T12:30:00Z,PT5M
23,161,717,2018-09-02T12:35:00Z,PT5M
23,159,713,2018-09-02T12:40:00Z,PT5M
23,157,709,2018-09-02T12:45:00Z,PT5M
23,156,704,2018-09-02T12:50:00Z,PT5M
23,154,699,2018-09-02T12:55:00Z,PT5M
23,152,694,2018-09-02T13:00:00Z,PT5M
23,151,688,2018-09-02T13:05:00Z,PT5M
23,149,682,2018-09-02T13:10:00Z,PT5M
23,147,676,2018-09-02T13:15:00Z,PT5M
23,146,669,2018-09-02T13:20:00Z,PT5M
24,144,663,2018-09-02T13:25:00Z,PT5M
24,143,655,2018-09-02T13:30:00Z,PT5M
24,141,648,2018-09-02T13:35:00Z,PT5M
24,140,640,2018-09-02T13:40:00Z,PT5M
24,138,632,2018-09-02T13:45:00Z,PT5M
24,137,624,2018-09-02T13:50:00Z,PT5M
24,135,615,2018-09-02T13:55:00Z,PT5M
24,134,606,2018-09-02T14:00:00Z,PT5M
24,133,597,2018-09-02T14:05:00Z,PT5M
24,131,588,2018-09-02T14:10:00Z,PT5M
24,130,578,2018-09-02T14:15:00Z,PT5M
24,128,568,2018-09-02T14:20:00Z,PT5M
24,127,557,2018-09-02T14:25:00Z,PT5M
24,126,547,2018-09-02T14:30:00Z,PT5M
24,125,536,2018-09-02T14:35:00Z,PT5M
24,123,525,2018-09-02T14:40:00Z,PT5M
24,122,514,2018-09-02T14:45:00Z,PT5M
24,121,503,2018-09-02T14:50:00Z,PT5M
24,120,491,2018-09-02T14:55:00Z,PT5M
24,118,480,2018-09-02T15:00:00Z,PT5M
24,117,468,2018-09-02T15:05:00Z,PT5M
23,116,455,2018-09-02T15:10:00Z,PT5M
23,115,443,2018-09-02T15:15:00Z,PT5M
23,114,430,2018-09-02T15:20:00Z,PT5M
23,113,418,2018-09-02T15:25:00Z,PT5M
23,111,405,2018-09-02T15:30:00Z,PT5M
23,110,392,2018-09-02T15:35:00Z,PT5M
23,109,379,2018-09-02T15:40:00Z,PT5M
23,108,366,2018-09-02T15:45:00Z,PT5M
23,107,353,2018-09-02T15:50:00Z,PT5M
23,106,339,2018-09-02T15:55:00Z,PT5M
23,105,326,2018-09-02T16:00:00Z,PT5M
23,104,312,2018-09-02T16:05:00Z,PT5M
23,103,299,2018-09-02T16:10:00Z,PT5M
23,102,285,2018-09-02T16:15:00Z,PT5M
23,101,272,2018-09-02T16:20:00Z,PT5M
23,100,258,2018-09-02T16:25:00Z,PT5M
23,99,245,2018-09-02T16:30:00Z,PT5M
23,98,231,2018-09-02T16:35:00Z,PT5M
23,97,218,2018-09-02T16:40:00Z,PT5M
23,96,204,2018-09-02T16:45:00Z,PT5M
23,95,191,2018-09-02T16:50:00Z,PT5M
23,94,178,2018-09-02T16:55:00Z,PT5M
23,93,165,2018-09-02T17:00:00Z,PT5M
22,92,152,2018-09-02T17:05:00Z,PT5M
22,91,139,2018-09-02T17:10:00Z,PT5M
22,90,127,2018-09-02T17:15:00Z,PT5M
22,89,115,2018-09-02T17:20:00Z,PT5M
22,88,103,2018-09-02T17:25:00Z,PT5M
22,87,91,2018-09-02T17:30:00Z,PT5M
21,86,80,2018-09-02T17:35:00Z,PT5M
21,85,69,2018-09-02T17:40:00Z,PT5M
21,84,58,2018-09-02T17:45:00Z,PT5M
21,83,48,2018-09-02T17:50:00Z,PT5M
21,82,39,2018-09-02T17:55:00Z,PT5M
21,81,30,2018-09-02T18:00:00Z,PT5M
20,80,22,2018-09-02T18:05:00Z,PT5M
20,79,15,2018-09-02T18:10:00Z,PT5M
20,78,8,2018-09-02T18:15:00Z,PT5M
20,77,2,2018-09-02T18:20:00Z,PT5M
20,76,0,2018-09-02T18:25:00Z,PT5M
20,75,0,2018-09-02T18:30:00Z,PT5M
20,74,0,2018-09-02T18:35:00Z,PT5M
19,73,0,2018-09-02T18:40:00Z,PT5M
19,72,0,2018-09-02T18:45:00Z,PT5M
19,71,0,2018-09-02T18:50:00Z,PT5M
19,70,0,2018-09-02T18:55:00Z,PT5M
19,69,0,2018-09-02T19:00:00Z,PT5M
19,68,0,2018-09-02T19:05:00Z,PT5M
19,67,0,2018-09-02T19:10:00Z,PT5M
18,66,0,2018-09-02T19:15:00Z,PT5M
18,65,0,2018-09-02T19:20:00Z,PT5M
18,64,0,2018-09-02T19:25:00Z,PT5M
18,63,0,2018-09-02T19:30:00Z,PT5M
18,62,0,2018-09-02T19:35:00Z,PT5M
18,61,0,2018-09-02T19:40:00Z,PT5M
18,60,0,2018-09-02T19:45:00Z,PT5M
