air_temp,azimuth,ghi,period_end,period
10,-83,47,2017-09-01T05:35:00Z,PT5M
11,-84,56,2017-09-01T05:40:00Z,PT5M
11,-85,67,2017-09-01T05:45:00Z,PT5M
11,-86,77,2017-09-01T05:50:00Z,PT5M
11,-87,92,2017-09-01T05:55:00Z,PT5M
11,-88,103,2017-09-01T06:00:00Z,PT5M
11,-89,115,2017-09-01T06:05:00Z,PT5M
11,-90,127,2017-09-01T06:10:00Z,PT5M
11,-91,139,2017-09-01T06:15:00Z,PT5M
12,-92,151,2017-09-01T06:20:00Z,PT5M
12,-93,164,2017-09-01T06:25:00Z,PT5M
12,-94,177,2017-09-01T06:30:00Z,PT5M
12,-95,190,2017-09-01T06:35:00Z,PT5M
12,-96,203,2017-09-01T06:40:00Z,PT5M
13,-97,216,2017-09-01T06:45:00Z,PT5M
13,-98,230,2017-09-01T06:50:00Z,PT5M
13,-99,243,2017-09-01T06:55:00Z,PT5M
13,-100,256,2017-09-01T07:00:00Z,PT5M
13,-101,270,2017-09-01T07:05:00Z,PT5M
13,-102,283,2017-09-01T07:10:00Z,PT5M
14,-103,297,2017-09-01T07:15:00Z,PT5M
14,-104,310,2017-09-01T07:20:00Z,PT5M
14,-105,324,2017-09-01T07:25:00Z,PT5M
14,-106,337,2017-09-01T07:30:00Z,PT5M
14,-107,350,2017-09-01T07:35:00Z,PT5M
14,-108,363,2017-09-01T07:40:00Z,PT5M
15,-109,376,2017-09-01T07:45:00Z,PT5M
15,-110,389,2017-09-01T07:50:00Z,PT5M
15,-111,402,2017-09-01T07:55:00Z,PT5M
15,-113,414,2017-09-01T08:00:00Z,PT5M
15,-114,427,2017-09-01T08:05:00Z,PT5M
15,-115,439,2017-09-01T08:10:00Z,PT5M
16,-116,451,2017-09-01T08:15:00Z,PT5M
16,-117,463,2017-09-01T08:20:00Z,PT5M
16,-118,475,2017-09-01T08:25:00Z,PT5M
16,-120,487,2017-09-01T08:30:00Z,PT5M
16,-121,498,2017-09-01T08:35:00Z,PT5M
16,-122,509,2017-09-01T08:40:00Z,PT5M
16,-123,520,2017-09-01T08:45:00Z,PT5M
16,-125,531,2017-09-01T08:50:00Z,PT5M
16,-126,542,2017-09-01T08:55:00Z,PT5M
16,-127,552,2017-09-01T09:00:00Z,PT5M
17,-129,562,2017-09-01T09:05:00Z,PT5M
17,-130,572,2017-09-01T09:10:00Z,PT5M
17,-131,571,2017-09-01T09:15:00Z,PT5M
17,-133,546,2017-09-01T09:20:00Z,PT5M
17,-134,528,2017-09-01T09:25:00Z,PT5M
17,-136,512,2017-09-01T09:30:00Z,PT5M
17,-137,495,2017-09-01T09:35:00Z,PT5M
17,-138,499,2017-09-01T09:40:00Z,PT5M
17,-140,505,2017-09-01T09:45:00Z,PT5M
18,-141,512,2017-09-01T09:50:00Z,PT5M
18,-143,570,2017-09-01T09:55:00Z,PT5M
18,-145,638,2017-09-01T10:00:00Z,PT5M
18,-146,661,2017-09-01T10:05:00Z,PT5M
18,-148,667,2017-09-01T10:10:00Z,PT5M
18,-149,659,2017-09-01T10:15:00Z,PT5M
18,-151,630,2017-09-01T10:20:00Z,PT5M
18,-153,631,2017-09-01T10:25:00Z,PT5M
18,-154,636,2017-09-01T10:30:00Z,PT5M
18,-156,640,2017-09-01T10:35:00Z,PT5M
18,-158,680,2017-09-01T10:40:00Z,PT5M
18,-159,702,2017-09-01T10:45:00Z,PT5M
18,-161,706,2017-09-01T10:50:00Z,PT5M
18,-163,709,2017-09-01T10:55:00Z,PT5M
18,-165,712,2017-09-01T11:00:00Z,PT5M
18,-167,715,2017-09-01T11:05:00Z,PT5M
19,-168,717,2017-09-01T11:10:00Z,PT5M
19,-170,719,2017-09-01T11:15:00Z,PT5M
19,-172,691,2017-09-01T11:20:00Z,PT5M
19,-174,662,2017-09-01T11:25:00Z,PT5M
19,-176,633,2017-09-01T11:30:00Z,PT5M
19,-177,604,2017-09-01T11:35:00Z,PT5M
19,-179,588,2017-09-01T11:40:00Z,PT5M
19,179,573,2017-09-01T11:45:00Z,PT5M
19,177,558,2017-09-01T11:50:00Z,PT5M
19,175,546,2017-09-01T11:55:00Z,PT5M
19,173,534,2017-09-01T12:00:00Z,PT5M
19,172,522,2017-09-01T12:05:00Z,PT5M
19,170,521,2017-09-01T12:10:00Z,PT5M
19,168,522,2017-09-01T12:15:00Z,PT5M
19,166,523,2017-09-01T12:20:00Z,PT5M
19,164,562,2017-09-01T12:25:00Z,PT5M
19,163,606,2017-09-01T12:30:00Z,PT5M
19,161,651,2017-09-01T12:35:00Z,PT5M
19,159,637,2017-09-01T12:40:00Z,PT5M
19,157,615,2017-09-01T12:45:00Z,PT5M
19,156,594,2017-09-01T12:50:00Z,PT5M
19,154,582,2017-09-01T12:55:00Z,PT5M
19,152,571,2017-09-01T13:00:00Z,PT5M
19,151,559,2017-09-01T13:05:00Z,PT5M
19,149,571,2017-09-01T13:10:00Z,PT5M
19,147,585,2017-09-01T13:15:00Z,PT5M
19,146,599,2017-09-01T13:20:00Z,PT5M
19,144,625,2017-09-01T13:25:00Z,PT5M
19,143,628,2017-09-01T13:30:00Z,PT5M
19,141,620,2017-09-01T13:35:00Z,PT5M
19,140,612,2017-09-01T13:40:00Z,PT5M
19,138,604,2017-09-01T13:45:00Z,PT5M
19,137,578,2017-09-01T13:50:00Z,PT5M
19,135,587,2017-09-01T13:55:00Z,PT5M
19,134,578,2017-09-01T14:00:00Z,PT5M
19,132,568,2017-09-01T14:05:00Z,PT5M
19,131,559,2017-09-01T14:10:00Z,PT5M
19,130,549,2017-09-01T14:15:00Z,PT5M
19,128,539,2017-09-01T14:20:00Z,PT5M
19,127,514,2017-09-01T14:25:00Z,PT5M
19,126,435,2017-09-01T14:30:00Z,PT5M
19,124,363,2017-09-01T14:35:00Z,PT5M
19,123,348,2017-09-01T14:40:00Z,PT5M
19,122,340,2017-09-01T14:45:00Z,PT5M
19,121,331,2017-09-01T14:50:00Z,PT5M
19,119,347,2017-09-01T14:55:00Z,PT5M
19,118,364,2017-09-01T15:00:00Z,PT5M
19,117,380,2017-09-01T15:05:00Z,PT5M
19,116,360,2017-09-01T15:10:00Z,PT5M
19,115,336,2017-09-01T15:15:00Z,PT5M
19,114,314,2017-09-01T15:20:00Z,PT5M
19,112,289,2017-09-01T15:25:00Z,PT5M
19,111,264,2017-09-01T15:30:00Z,PT5M
19,110,241,2017-09-01T15:35:00Z,PT5M
19,109,216,2017-09-01T15:40:00Z,PT5M
19,108,191,2017-09-01T15:45:00Z,PT5M
19,107,169,2017-09-01T15:50:00Z,PT5M
19,106,167,2017-09-01T15:55:00Z,PT5M
19,105,166,2017-09-01T16:00:00Z,PT5M
19,104,165,2017-09-01T16:05:00Z,PT5M
19,103,160,2017-09-01T16:10:00Z,PT5M
18,102,154,2017-09-01T16:15:00Z,PT5M
18,101,148,2017-09-01T16:20:00Z,PT5M
18,100,144,2017-09-01T16:25:00Z,PT5M
18,99,140,2017-09-01T16:30:00Z,PT5M
18,98,135,2017-09-01T16:35:00Z,PT5M
18,97,117,2017-09-01T16:40:00Z,PT5M
18,96,100,2017-09-01T16:45:00Z,PT5M
18,95,84,2017-09-01T16:50:00Z,PT5M
18,94,88,2017-09-01T16:55:00Z,PT5M
18,93,93,2017-09-01T17:00:00Z,PT5M
18,92,97,2017-09-01T17:05:00Z,PT5M
18,91,90,2017-09-01T17:10:00Z,PT5M
18,90,81,2017-09-01T17:15:00Z,PT5M
18,89,72,2017-09-01T17:20:00Z,PT5M
18,88,62,2017-09-01T17:25:00Z,PT5M
18,87,52,2017-09-01T17:30:00Z,PT5M
17,86,43,2017-09-01T17:35:00Z,PT5M
17,85,37,2017-09-01T17:40:00Z,PT5M
17,84,32,2017-09-01T17:45:00Z,PT5M
17,83,27,2017-09-01T17:50:00Z,PT5M
17,82,24,2017-09-01T17:55:00Z,PT5M
17,81,21,2017-09-01T18:00:00Z,PT5M
17,80,17,2017-09-01T18:05:00Z,PT5M
17,79,12,2017-09-01T18:10:00Z,PT5M
17,78,8,2017-09-01T18:15:00Z,PT5M
16,77,3,2017-09-01T18:20:00Z,PT5M
16,76,0,2017-09-01T18:25:00Z,PT5M
16,75,0,2017-09-01T18:30:00Z,PT5M
16,74,0,2017-09-01T18:35:00Z,PT5M
16,73,0,2017-09-01T18:40:00Z,PT5M
16,72,0,2017-09-01T18:45:00Z,PT5M
16,71,0,2017-09-01T18:50:00Z,PT5M
16,70,0,2017-09-01T18:55:00Z,PT5M
16,69,0,2017-09-01T19:00:00Z,PT5M
16,68,0,2017-09-01T19:05:00Z,PT5M
16,67,0,2017-09-01T19:10:00Z,PT5M
15,66,0,2017-09-01T19:15:00Z,PT5M
15,65,0,2017-09-01T19:20:00Z,PT5M
15,64,0,2017-09-01T19:25:00Z,PT5M
15,63,0,2017-09-01T19:30:00Z,PT5M
15,62,0,2017-09-01T19:35:00Z,PT5M
15,61,0,2017-09-01T19:40:00Z,PT5M
15,60,0,2017-09-01T19:45:00Z,PT5M
15,59,0,2017-09-01T19:50:00Z,PT5M
15,58,0,2017-09-01T19:55:00Z,PT5M
15,57,0,2017-09-01T20:00:00Z,PT5M
15,56,0,2017-09-01T20:05:00Z,PT5M
14,55,0,2017-09-01T20:10:00Z,PT5M
14,54,0,2017-09-01T20:15:00Z,PT5M
14,53,0,2017-09-01T20:20:00Z,PT5M
14,51,0,2017-09-01T20:25:00Z,PT5M
14,50,0,2017-09-01T20:30:00Z,PT5M
14,49,0,2017-09-01T20:35:00Z,PT5M
14,48,0,2017-09-01T20:40:00Z,PT5M
14,47,0,2017-09-01T20:45:00Z,PT5M
14,46,0,2017-09-01T20:50:00Z,PT5M
14,45,0,2017-09-01T20:55:00Z,PT5M
13,43,0,2017-09-01T21:00:00Z,PT5M
13,42,0,2017-09-01T21:05:00Z,PT5M
13,41,0,2017-09-01T21:10:00Z,PT5M
13,40,0,2017-09-01T21:15:00Z,PT5M
13,39,0,2017-09-01T21:20:00Z,PT5M
13,37,0,2017-09-01T21:25:00Z,PT5M
13,36,0,2017-09-01T21:30:00Z,PT5M
13,35,0,2017-09-01T21:35:00Z,PT5M
13,34,0,2017-09-01T21:40:00Z,PT5M
13,32,0,2017-09-01T21:45:00Z,PT5M
13,31,0,2017-09-01T21:50:00Z,PT5M
13,30,0,2017-09-01T21:55:00Z,PT5M
13,28,0,2017-09-01T22:00:00Z,PT5M
13,27,0,2017-09-01T22:05:00Z,PT5M
13,26,0,2017-09-01T22:10:00Z,PT5M
13,24,0,2017-09-01T22:15:00Z,PT5M
13,23,0,2017-09-01T22:20:00Z,PT5M
13,22,0,2017-09-01T22:25:00Z,PT5M
13,20,0,2017-09-01T22:30:00Z,PT5M
13,19,0,2017-09-01T22:35:00Z,PT5M
13,18,0,2017-09-01T22:40:00Z,PT5M
13,16,0,2017-09-01T22:45:00Z,PT5M
13,15,0,2017-09-01T22:50:00Z,PT5M
13,13,0,2017-09-01T22:55:00Z,PT5M
13,12,0,2017-09-01T23:00:00Z,PT5M
13,11,0,2017-09-01T23:05:00Z,PT5M
13,9,0,2017-09-01T23:10:00Z,PT5M
13,8,0,2017-09-01T23:15:00Z,PT5M
13,6,0,2017-09-01T23:20:00Z,PT5M
13,5,0,2017-09-01T23:25:00Z,PT5M
13,3,0,2017-09-01T23:30:00Z,PT5M
13,2,0,2017-09-01T23:35:00Z,PT5M
13,1,0,2017-09-01T23:40:00Z,PT5M
13,-1,0,2017-09-01T23:45:00Z,PT5M
13,-2,0,2017-09-01T23:50:00Z,PT5M
13,-4,0,2017-09-01T23:55:00Z,PT5M
13,-5,0,2017-09-02T00:00:00Z,PT5M
13,-7,0,2017-09-02T00:05:00Z,PT5M
13,-8,0,2017-09-02T00:10:00Z,PT5M
13,-10,0,2017-09-02T00:15:00Z,PT5M
12,-11,0,2017-09-02T00:20:00Z,PT5M
12,-12,0,2017-09-02T00:25:00Z,PT5M
12,-14,0,2017-09-02T00:30:00Z,PT5M
12,-15,0,2017-09-02T00:35:00Z,PT5M
12,-17,0,2017-09-02T00:40:00Z,PT5M
12,-18,0,2017-09-02T00:45:00Z,PT5M
12,-19,0,2017-09-02T00:50:00Z,PT5M
12,-21,0,2017-09-02T00:55:00Z,PT5M
12,-22,0,2017-09-02T01:00:00Z,PT5M
12,-23,0,2017-09-02T01:05:00Z,PT5M
12,-25,0,2017-09-02T01:10:00Z,PT5M
12,-26,0,2017-09-02T01:15:00Z,PT5M
12,-27,0,2017-09-02T01:20:00Z,PT5M
12,-29,0,2017-09-02T01:25:00Z,PT5M
12,-30,0,2017-09-02T01:30:00Z,PT5M
12,-31,0,2017-09-02T01:35:00Z,PT5M
12,-33,0,2017-09-02T01:40:00Z,PT5M
12,-34,0,2017-09-02T01:45:00Z,PT5M
11,-35,0,2017-09-02T01:50:00Z,PT5M
11,-36,0,2017-09-02T01:55:00Z,PT5M
11,-38,0,2017-09-02T02:00:00Z,PT5M
11,-39,0,2017-09-02T02:05:00Z,PT5M
11,-40,0,2017-09-02T02:10:00Z,PT5M
11,-41,0,2017-09-02T02:15:00Z,PT5M
11,-43,0,2017-09-02T02:20:00Z,PT5M
11,-44,0,2017-09-02T02:25:00Z,PT5M
11,-45,0,2017-09-02T02:30:00Z,PT5M
11,-46,0,2017-09-02T02:35:00Z,PT5M
11,-47,0,2017-09-02T02:40:00Z,PT5M
11,-48,0,2017-09-02T02:45:00Z,PT5M
11,-50,0,2017-09-02T02:50:00Z,PT5M
11,-51,0,2017-09-02T02:55:00Z,PT5M
11,-52,0,2017-09-02T03:00:00Z,PT5M
11,-53,0,2017-09-02T03:05:00Z,PT5M
11,-54,0,2017-09-02T03:10:00Z,PT5M
11,-55,0,2017-09-02T03:15:00Z,PT5M
11,-56,0,2017-09-02T03:20:00Z,PT5M
11,-57,0,2017-09-02T03:25:00Z,PT5M
11,-58,0,2017-09-02T03:30:00Z,PT5M
11,-59,0,2017-09-02T03:35:00Z,PT5M
11,-61,0,2017-09-02T03:40:00Z,PT5M
11,-62,0,2017-09-02T03:45:00Z,PT5M
11,-63,0,2017-09-02T03:50:00Z,PT5M
11,-64,0,2017-09-02T03:55:00Z,PT5M
11,-65,0,2017-09-02T04:00:00Z,PT5M
11,-66,0,2017-09-02T04:05:00Z,PT5M
11,-67,0,2017-09-02T04:10:00Z,PT5M
11,-68,0,2017-09-02T04:15:00Z,PT5M
11,-69,0,2017-09-02T04:20:00Z,PT5M
11,-70,0,2017-09-02T04:25:00Z,PT5M
11,-71,0,2017-09-02T04:30:00Z,PT5M
11,-72,0,2017-09-02T04:35:00Z,PT5M
11,-73,0,2017-09-02T04:40:00Z,PT5M
11,-74,0,2017-09-02T04:45:00Z,PT5M
11,-75,0,2017-09-02T04:50:00Z,PT5M
11,-76,0,2017-09-02T04:55:00Z,PT5M
11,-77,1,2017-09-02T05:00:00Z,PT5M
11,-78,4,2017-09-02T05:05:00Z,PT5M
11,-79,9,2017-09-02T05:10:00Z,PT5M
11,-80,15,2017-09-02T05:15:00Z,PT5M
11,-80,21,2017-09-02T05:20:00Z,PT5M
11,-81,27,2017-09-02T05:25:00Z,PT5M
11,-82,34,2017-09-02T05:30:00Z,PT5M
11,-83,42,2017-09-02T05:35:00Z,PT5M
11,-84,50,2017-09-02T05:40:00Z,PT5M
11,-85,59,2017-09-02T05:45:00Z,PT5M
11,-86,68,2017-09-02T05:50:00Z,PT5M
11,-87,71,2017-09-02T05:55:00Z,PT5M
11,-88,76,2017-09-02T06:00:00Z,PT5M
11,-89,81,2017-09-02T06:05:00Z,PT5M
11,-90,92,2017-09-02T06:10:00Z,PT5M
11,-91,105,2017-09-02T06:15:00Z,PT5M
12,-92,119,2017-09-02T06:20:00Z,PT5M
12,-93,130,2017-09-02T06:25:00Z,PT5M
12,-94,142,2017-09-02T06:30:00Z,PT5M
12,-95,153,2017-09-02T06:35:00Z,PT5M
12,-96,161,2017-09-02T06:40:00Z,PT5M
12,-97,168,2017-09-02T06:45:00Z,PT5M
12,-98,173,2017-09-02T06:50:00Z,PT5M
12,-99,194,2017-09-02T06:55:00Z,PT5M
12,-100,218,2017-09-02T07:00:00Z,PT5M
13,-101,246,2017-09-02T07:05:00Z,PT5M
13,-102,264,2017-09-02T07:10:00Z,PT5M
13,-103,277,2017-09-02T07:15:00Z,PT5M
13,-104,291,2017-09-02T07:20:00Z,PT5M
13,-105,305,2017-09-02T07:25:00Z,PT5M
13,-106,318,2017-09-02T07:30:00Z,PT5M
14,-107,332,2017-09-02T07:35:00Z,PT5M
14,-108,345,2017-09-02T07:40:00Z,PT5M
14,-110,359,2017-09-02T07:45:00Z,PT5M
14,-111,372,2017-09-02T07:50:00Z,PT5M
14,-112,385,2017-09-02T07:55:00Z,PT5M
14,-113,399,2017-09-02T08:00:00Z,PT5M
14,-114,412,2017-09-02T08:05:00Z,PT5M
15,-115,424,2017-09-02T08:10:00Z,PT5M
15,-116,437,2017-09-02T08:15:00Z,PT5M
15,-118,450,2017-09-02T08:20:00Z,PT5M
15,-119,462,2017-09-02T08:25:00Z,PT5M
15,-120,474,2017-09-02T08:30:00Z,PT5M
15,-121,486,2017-09-02T08:35:00Z,PT5M
15,-122,496,2017-09-02T08:40:00Z,PT5M
15,-124,507,2017-09-02T08:45:00Z,PT5M
16,-125,493,2017-09-02T08:50:00Z,PT5M
16,-126,423,2017-09-02T08:55:00Z,PT5M
16,-128,352,2017-09-02T09:00:00Z,PT5M
16,-129,285,2017-09-02T09:05:00Z,PT5M
16,-130,205,2017-09-02T09:10:00Z,PT5M
16,-132,133,2017-09-02T09:15:00Z,PT5M
16,-133,73,2017-09-02T09:20:00Z,PT5M
16,-134,70,2017-09-02T09:25:00Z,PT5M
17,-136,72,2017-09-02T09:30:00Z,PT5M
17,-137,75,2017-09-02T09:35:00Z,PT5M
17,-139,101,2017-09-02T09:40:00Z,PT5M
17,-140,132,2017-09-02T09:45:00Z,PT5M
17,-142,167,2017-09-02T09:50:00Z,PT5M
17,-143,193,2017-09-02T09:55:00Z,PT5M
17,-145,219,2017-09-02T10:00:00Z,PT5M
17,-146,247,2017-09-02T10:05:00Z,PT5M
17,-148,304,2017-09-02T10:10:00Z,PT5M
17,-150,371,2017-09-02T10:15:00Z,PT5M
17,-151,443,2017-09-02T10:20:00Z,PT5M
18,-153,369,2017-09-02T10:25:00Z,PT5M
18,-155,286,2017-09-02T10:30:00Z,PT5M
18,-156,211,2017-09-02T10:35:00Z,PT5M
18,-158,152,2017-09-02T10:40:00Z,PT5M
18,-160,102,2017-09-02T10:45:00Z,PT5M
18,-161,57,2017-09-02T10:50:00Z,PT5M
18,-163,44,2017-09-02T10:55:00Z,PT5M
18,-165,35,2017-09-02T11:00:00Z,PT5M
18,-167,26,2017-09-02T11:05:00Z,PT5M
18,-169,38,2017-09-02T11:10:00Z,PT5M
18,-170,54,2017-09-02T11:15:00Z,PT5M
18,-172,71,2017-09-02T11:20:00Z,PT5M
18,-174,130,2017-09-02T11:25:00Z,PT5M
18,-176,205,2017-09-02T11:30:00Z,PT5M
18,-178,292,2017-09-02T11:35:00Z,PT5M
18,-179,319,2017-09-02T11:40:00Z,PT5M
18,179,338,2017-09-02T11:45:00Z,PT5M
18,177,357,2017-09-02T11:50:00Z,PT5M
18,175,336,2017-09-02T11:55:00Z,PT5M
18,173,312,2017-09-02T12:00:00Z,PT5M
18,171,288,2017-09-02T12:05:00Z,PT5M
18,170,254,2017-09-02T12:10:00Z,PT5M
18,168,220,2017-09-02T12:15:00Z,PT5M
18,166,188,2017-09-02T12:20:00Z,PT5M
18,164,184,2017-09-02T12:25:00Z,PT5M
18,163,184,2017-09-02T12:30:00Z,PT5M
18,161,183,2017-09-02T12:35:00Z,PT5M
18,159,192,2017-09-02T12:40:00Z,PT5M
18,157,202,2017-09-02T12:45:00Z,PT5M
18,156,211,2017-09-02T12:50:00Z,PT5M
18,154,256,2017-09-02T12:55:00Z,PT5M
18,152,308,2017-09-02T13:00:00Z,PT5M
18,151,364,2017-09-02T13:05:00Z,PT5M
18,149,402,2017-09-02T13:10:00Z,PT5M
19,147,438,2017-09-02T13:15:00Z,PT5M
19,146,476,2017-09-02T13:20:00Z,PT5M
19,144,472,2017-09-02T13:25:00Z,PT5M
19,143,464,2017-09-02T13:30:00Z,PT5M
19,141,455,2017-09-02T13:35:00Z,PT5M
19,140,449,2017-09-02T13:40:00Z,PT5M
19,138,443,2017-09-02T13:45:00Z,PT5M
19,137,437,2017-09-02T13:50:00Z,PT5M
19,135,441,2017-09-02T13:55:00Z,PT5M
19,134,445,2017-09-02T14:00:00Z,PT5M
19,133,450,2017-09-02T14:05:00Z,PT5M
19,131,477,2017-09-02T14:10:00Z,PT5M
19,130,507,2017-09-02T14:15:00Z,PT5M
19,128,537,2017-09-02T14:20:00Z,PT5M
19,127,539,2017-09-02T14:25:00Z,PT5M
19,126,538,2017-09-02T14:30:00Z,PT5M
19,125,530,2017-09-02T14:35:00Z,PT5M
19,123,519,2017-09-02T14:40:00Z,PT5M
19,122,508,2017-09-02T14:45:00Z,PT5M
19,121,497,2017-09-02T14:50:00Z,PT5M
19,120,485,2017-09-02T14:55:00Z,PT5M
19,118,474,2017-09-02T15:00:00Z,PT5M
19,117,462,2017-09-02T15:05:00Z,PT5M
19,116,446,2017-09-02T15:10:00Z,PT5M
19,115,410,2017-09-02T15:15:00Z,PT5M
19,114,376,2017-09-02T15:20:00Z,PT5M
19,113,341,2017-09-02T15:25:00Z,PT5M
19,111,308,2017-09-02T15:30:00Z,PT5M
19,110,278,2017-09-02T15:35:00Z,PT5M
19,109,210,2017-09-02T15:40:00Z,PT5M
19,108,150,2017-09-02T15:45:00Z,PT5M
19,107,102,2017-09-02T15:50:00Z,PT5M
19,106,128,2017-09-02T15:55:00Z,PT5M
18,105,162,2017-09-02T16:00:00Z,PT5M
18,104,197,2017-09-02T16:05:00Z,PT5M
18,103,221,2017-09-02T16:10:00Z,PT5M
18,102,242,2017-09-02T16:15:00Z,PT5M
18,101,259,2017-09-02T16:20:00Z,PT5M
18,100,254,2017-09-02T16:25:00Z,PT5M
18,99,240,2017-09-02T16:30:00Z,PT5M
18,98,227,2017-09-02T16:35:00Z,PT5M
18,97,214,2017-09-02T16:40:00Z,PT5M
17,96,201,2017-09-02T16:45:00Z,PT5M
17,95,187,2017-09-02T16:50:00Z,PT5M
17,94,174,2017-09-02T16:55:00Z,PT5M
17,93,161,2017-09-02T17:00:00Z,PT5M
17,92,149,2017-09-02T17:05:00Z,PT5M
17,91,136,2017-09-02T17:10:00Z,PT5M
17,90,124,2017-09-02T17:15:00Z,PT5M
17,89,112,2017-09-02T17:20:00Z,PT5M
17,88,100,2017-09-02T17:25:00Z,PT5M
16,87,88,2017-09-02T17:30:00Z,PT5M
16,86,77,2017-09-02T17:35:00Z,PT5M
16,85,67,2017-09-02T17:40:00Z,PT5M
16,84,56,2017-09-02T17:45:00Z,PT5M
16,83,47,2017-09-02T17:50:00Z,PT5M
16,82,37,2017-09-02T17:55:00Z,PT5M
16,81,29,2017-09-02T18:00:00Z,PT5M
16,80,21,2017-09-02T18:05:00Z,PT5M
16,79,14,2017-09-02T18:10:00Z,PT5M
15,78,8,2017-09-02T18:15:00Z,PT5M
15,77,2,2017-09-02T18:20:00Z,PT5M
15,76,0,2017-09-02T18:25:00Z,PT5M
15,75,0,2017-09-02T18:30:00Z,PT5M
15,74,0,2017-09-02T18:35:00Z,PT5M
15,73,0,2017-09-02T18:40:00Z,PT5M
15,72,0,2017-09-02T18:45:00Z,PT5M
14,71,0,2017-09-02T18:50:00Z,PT5M
14,70,0,2017-09-02T18:55:00Z,PT5M
14,69,0,2017-09-02T19:00:00Z,PT5M
14,68,0,2017-09-02T19:05:00Z,PT5M
14,67,0,2017-09-02T19:10:00Z,PT5M
14,66,0,2017-09-02T19:15:00Z,PT5M
14,65,0,2017-09-02T19:20:00Z,PT5M
14,64,0,2017-09-02T19:25:00Z,PT5M
13,63,0,2017-09-02T19:30:00Z,PT5M
13,62,0,2017-09-02T19:35:00Z,PT5M
13,61,0,2017-09-02T19:40:00Z,PT5M
13,60,0,2017-09-02T19:45:00Z,PT5M
