air_temp,azimuth,ghi,period_end,period
17,135,215,2021-09-01T13:55:00Z,PT5M
18,134,213,2021-09-01T14:00:00Z,PT5M
18,132,211,2021-09-01T14:05:00Z,PT5M
18,131,211,2021-09-01T14:10:00Z,PT5M
18,130,211,2021-09-01T14:15:00Z,PT5M
18,128,211,2021-09-01T14:20:00Z,PT5M
18,127,191,2021-09-01T14:25:00Z,PT5M
18,126,171,2021-09-01T14:30:00Z,PT5M
17,124,152,2021-09-01T14:35:00Z,PT5M
17,123,153,2021-09-01T14:40:00Z,PT5M
17,122,156,2021-09-01T14:45:00Z,PT5M
17,121,159,2021-09-01T14:50:00Z,PT5M
17,119,162,2021-09-01T14:55:00Z,PT5M
17,118,164,2021-09-01T15:00:00Z,PT5M
17,117,167,2021-09-01T15:05:00Z,PT5M
17,116,167,2021-09-01T15:10:00Z,PT5M
17,115,167,2021-09-01T15:15:00Z,PT5M
17,114,167,2021-09-01T15:20:00Z,PT5M
17,112,163,2021-09-01T15:25:00Z,PT5M
17,111,158,2021-09-01T15:30:00Z,PT5M
17,110,153,2021-09-01T15:35:00Z,PT5M
17,109,150,2021-09-01T15:40:00Z,PT5M
17,108,147,2021-09-01T15:45:00Z,PT5M
17,107,145,2021-09-01T15:50:00Z,PT5M
17,106,148,2021-09-01T15:55:00Z,PT5M
17,105,151,2021-09-01T16:00:00Z,PT5M
17,104,153,2021-09-01T16:05:00Z,PT5M
17,103,147,2021-09-01T16:10:00Z,PT5M
17,102,141,2021-09-01T16:15:00Z,PT5M
17,101,134,2021-09-01T16:20:00Z,PT5M
17,100,131,2021-09-01T16:25:00Z,PT5M
17,99,127,2021-09-01T16:30:00Z,PT5M
17,98,123,2021-09-01T16:35:00Z,PT5M
17,97,120,2021-09-01T16:40:00Z,PT5M
17,96,117,2021-09-01T16:45:00Z,PT5M
17,95,113,2021-09-01T16:50:00Z,PT5M
17,94,105,2021-09-01T16:55:00Z,PT5M
17,93,97,2021-09-01T17:00:00Z,PT5M
17,92,89,2021-09-01T17:05:00Z,PT5M
17,91,84,2021-09-01T17:10:00Z,PT5M
17,90,78,2021-09-01T17:15:00Z,PT5M
17,89,72,2021-09-01T17:20:00Z,PT5M
17,88,69,2021-09-01T17:25:00Z,PT5M
17,87,66,2021-09-01T17:30:00Z,PT5M
17,86,62,2021-09-01T17:35:00Z,PT5M
17,85,55,2021-09-01T17:40:00Z,PT5M
17,84,48,2021-09-01T17:45:00Z,PT5M
17,83,40,2021-09-01T17:50:00Z,PT5M
17,82,28,2021-09-01T17:55:00Z,PT5M
17,81,18,2021-09-01T18:00:00Z,PT5M
17,80,10,2021-09-01T18:05:00Z,PT5M
16,79,7,2021-09-01T18:10:00Z,PT5M
16,78,4,2021-09-01T18:15:00Z,PT5M
16,77,2,2021-09-01T18:20:00Z,PT5M
16,76,0,2021-09-01T18:25:00Z,PT5M
16,75,0,2021-09-01T18:30:00Z,PT5M
16,74,0,2021-09-01T18:35:00Z,PT5M
16,73,0,2021-09-01T18:40:00Z,PT5M
16,72,0,2021-09-01T18:45:00Z,PT5M
16,71,0,2021-09-01T18:50:00Z,PT5M
16,70,0,2021-09-01T18:55:00Z,PT5M
16,69,0,2021-09-01T19:00:00Z,PT5M
16,68,0,2021-09-01T19:05:00Z,PT5M
16,67,0,2021-09-01T19:10:00Z,PT5M
16,66,0,2021-09-01T19:15:00Z,PT5M
16,65,0,2021-09-01T19:20:00Z,PT5M
16,64,0,2021-09-01T19:25:00Z,PT5M
16,63,0,2021-09-01T19:30:00Z,PT5M
16,62,0,2021-09-01T19:35:00Z,PT5M
16,61,0,2021-09-01T19:40:00Z,PT5M
16,60,0,2021-09-01T19:45:00Z,PT5M
16,59,0,2021-09-01T19:50:00Z,PT5M
16,58,0,2021-09-01T19:55:00Z,PT5M
16,57,0,2021-09-01T20:00:00Z,PT5M
16,56,0,2021-09-01T20:05:00Z,PT5M
16,55,0,2021-09-01T20:10:00Z,PT5M
16,54,0,2021-09-01T20:15:00Z,PT5M
16,53,0,2021-09-01T20:20:00Z,PT5M
16,51,0,2021-09-01T20:25:00Z,PT5M
16,50,0,2021-09-01T20:30:00Z,PT5M
16,49,0,2021-09-01T20:35:00Z,PT5M
16,48,0,2021-09-01T20:40:00Z,PT5M
16,47,0,2021-09-01T20:45:00Z,PT5M
16,46,0,2021-09-01T20:50:00Z,PT5M
16,45,0,2021-09-01T20:55:00Z,PT5M
16,43,0,2021-09-01T21:00:00Z,PT5M
16,42,0,2021-09-01T21:05:00Z,PT5M
16,41,0,2021-09-01T21:10:00Z,PT5M
16,40,0,2021-09-01T21:15:00Z,PT5M
15,39,0,2021-09-01T21:20:00Z,PT5M
15,37,0,2021-09-01T21:25:00Z,PT5M
15,36,0,2021-09-01T21:30:00Z,PT5M
15,35,0,2021-09-01T21:35:00Z,PT5M
15,34,0,2021-09-01T21:40:00Z,PT5M
15,32,0,2021-09-01T21:45:00Z,PT5M
15,31,0,2021-09-01T21:50:00Z,PT5M
15,30,0,2021-09-01T21:55:00Z,PT5M
15,28,0,2021-09-01T22:00:00Z,PT5M
15,27,0,2021-09-01T22:05:00Z,PT5M
15,26,0,2021-09-01T22:10:00Z,PT5M
15,24,0,2021-09-01T22:15:00Z,PT5M
15,23,0,2021-09-01T22:20:00Z,PT5M
15,22,0,2021-09-01T22:25:00Z,PT5M
15,20,0,2021-09-01T22:30:00Z,PT5M
15,19,0,2021-09-01T22:35:00Z,PT5M
15,18,0,2021-09-01T22:40:00Z,PT5M
15,16,0,2021-09-01T22:45:00Z,PT5M
15,15,0,2021-09-01T22:50:00Z,PT5M
15,13,0,2021-09-01T22:55:00Z,PT5M
15,12,0,2021-09-01T23:00:00Z,PT5M
15,11,0,2021-09-01T23:05:00Z,PT5M
15,9,0,2021-09-01T23:10:00Z,PT5M
15,8,0,2021-09-01T23:15:00Z,PT5M
15,6,0,2021-09-01T23:20:00Z,PT5M
15,5,0,2021-09-01T23:25:00Z,PT5M
14,3,0,2021-09-01T23:30:00Z,PT5M
14,2,0,2021-09-01T23:35:00Z,PT5M
14,1,0,2021-09-01T23:40:00Z,PT5M
14,-1,0,2021-09-01T23:45:00Z,PT5M
14,-2,0,2021-09-01T23:50:00Z,PT5M
14,-4,0,2021-09-01T23:55:00Z,PT5M
14,-5,0,2021-09-02T00:00:00Z,PT5M
14,-7,0,2021-09-02T00:05:00Z,PT5M
14,-8,0,2021-09-02T00:10:00Z,PT5M
14,-10,0,2021-09-02T00:15:00Z,PT5M
14,-11,0,2021-09-02T00:20:00Z,PT5M
14,-12,0,2021-09-02T00:25:00Z,PT5M
14,-14,0,2021-09-02T00:30:00Z,PT5M
14,-15,0,2021-09-02T00:35:00Z,PT5M
14,-17,0,2021-09-02T00:40:00Z,PT5M
14,-18,0,2021-09-02T00:45:00Z,PT5M
14,-19,0,2021-09-02T00:50:00Z,PT5M
14,-21,0,2021-09-02T00:55:00Z,PT5M
13,-22,0,2021-09-02T01:00:00Z,PT5M
13,-23,0,2021-09-02T01:05:00Z,PT5M
13,-25,0,2021-09-02T01:10:00Z,PT5M
13,-26,0,2021-09-02T01:15:00Z,PT5M
13,-27,0,2021-09-02T01:20:00Z,PT5M
13,-29,0,2021-09-02T01:25:00Z,PT5M
13,-30,0,2021-09-02T01:30:00Z,PT5M
13,-31,0,2021-09-02T01:35:00Z,PT5M
13,-33,0,2021-09-02T01:40:00Z,PT5M
13,-34,0,2021-09-02T01:45:00Z,PT5M
13,-35,0,2021-09-02T01:50:00Z,PT5M
12,-36,0,2021-09-02T01:55:00Z,PT5M
12,-38,0,2021-09-02T02:00:00Z,PT5M
12,-39,0,2021-09-02T02:05:00Z,PT5M
12,-40,0,2021-09-02T02:10:00Z,PT5M
12,-41,0,2021-09-02T02:15:00Z,PT5M
12,-43,0,2021-09-02T02:20:00Z,PT5M
12,-44,0,2021-09-02T02:25:00Z,PT5M
12,-45,0,2021-09-02T02:30:00Z,PT5M
12,-46,0,2021-09-02T02:35:00Z,PT5M
12,-47,0,2021-09-02T02:40:00Z,PT5M
12,-48,0,2021-09-02T02:45:00Z,PT5M
12,-50,0,2021-09-02T02:50:00Z,PT5M
12,-51,0,2021-09-02T02:55:00Z,PT5M
12,-52,0,2021-09-02T03:00:00Z,PT5M
12,-53,0,2021-09-02T03:05:00Z,PT5M
12,-54,0,2021-09-02T03:10:00Z,PT5M
12,-55,0,2021-09-02T03:15:00Z,PT5M
12,-56,0,2021-09-02T03:20:00Z,PT5M
12,-57,0,2021-09-02T03:25:00Z,PT5M
12,-58,0,2021-09-02T03:30:00Z,PT5M
12,-59,0,2021-09-02T03:35:00Z,PT5M
12,-61,0,2021-09-02T03:40:00Z,PT5M
12,-62,0,2021-09-02T03:45:00Z,PT5M
12,-63,0,2021-09-02T03:50:00Z,PT5M
12,-64,0,2021-09-02T03:55:00Z,PT5M
12,-65,0,2021-09-02T04:00:00Z,PT5M
12,-66,0,2021-09-02T04:05:00Z,PT5M
12,-67,0,2021-09-02T04:10:00Z,PT5M
12,-68,0,2021-09-02T04:15:00Z,PT5M
12,-69,0,2021-09-02T04:20:00Z,PT5M
12,-70,0,2021-09-02T04:25:00Z,PT5M
12,-71,0,2021-09-02T04:30:00Z,PT5M
12,-72,0,2021-09-02T04:35:00Z,PT5M
12,-73,0,2021-09-02T04:40:00Z,PT5M
12,-74,0,2021-09-02T04:45:00Z,PT5M
12,-75,0,2021-09-02T04:50:00Z,PT5M
12,-76,0,2021-09-02T04:55:00Z,PT5M
11,-77,1,2021-09-02T05:00:00Z,PT5M
11,-78,5,2021-09-02T05:05:00Z,PT5M
12,-79,11,2021-09-02T05:10:00Z,PT5M
12,-80,18,2021-09-02T05:15:00Z,PT5M
12,-80,25,2021-09-02T05:20:00Z,PT5M
12,-81,33,2021-09-02T05:25:00Z,PT5M
12,-82,42,2021-09-02T05:30:00Z,PT5M
12,-83,51,2021-09-02T05:35:00Z,PT5M
12,-84,61,2021-09-02T05:40:00Z,PT5M
12,-85,71,2021-09-02T05:45:00Z,PT5M
12,-86,82,2021-09-02T05:50:00Z,PT5M
12,-87,89,2021-09-02T05:55:00Z,PT5M
13,-88,99,2021-09-02T06:00:00Z,PT5M
13,-89,109,2021-09-02T06:05:00Z,PT5M
13,-90,119,2021-09-02T06:10:00Z,PT5M
13,-91,128,2021-09-02T06:15:00Z,PT5M
13,-92,138,2021-09-02T06:20:00Z,PT5M
13,-93,149,2021-09-02T06:25:00Z,PT5M
13,-94,159,2021-09-02T06:30:00Z,PT5M
14,-95,170,2021-09-02T06:35:00Z,PT5M
14,-96,184,2021-09-02T06:40:00Z,PT5M
14,-97,199,2021-09-02T06:45:00Z,PT5M
14,-98,215,2021-09-02T06:50:00Z,PT5M
14,-99,232,2021-09-02T06:55:00Z,PT5M
14,-100,251,2021-09-02T07:00:00Z,PT5M
15,-101,270,2021-09-02T07:05:00Z,PT5M
15,-102,287,2021-09-02T07:10:00Z,PT5M
15,-103,301,2021-09-02T07:15:00Z,PT5M
15,-104,314,2021-09-02T07:20:00Z,PT5M
15,-105,327,2021-09-02T07:25:00Z,PT5M
15,-106,340,2021-09-02T07:30:00Z,PT5M
15,-107,354,2021-09-02T07:35:00Z,PT5M
16,-108,366,2021-09-02T07:40:00Z,PT5M
16,-110,379,2021-09-02T07:45:00Z,PT5M
16,-111,392,2021-09-02T07:50:00Z,PT5M
16,-112,405,2021-09-02T07:55:00Z,PT5M
16,-113,417,2021-09-02T08:00:00Z,PT5M
16,-114,429,2021-09-02T08:05:00Z,PT5M
16,-115,441,2021-09-02T08:10:00Z,PT5M
16,-116,453,2021-09-02T08:15:00Z,PT5M
17,-118,465,2021-09-02T08:20:00Z,PT5M
17,-119,477,2021-09-02T08:25:00Z,PT5M
17,-120,488,2021-09-02T08:30:00Z,PT5M
17,-121,499,2021-09-02T08:35:00Z,PT5M
17,-122,511,2021-09-02T08:40:00Z,PT5M
17,-124,522,2021-09-02T08:45:00Z,PT5M
17,-125,532,2021-09-02T08:50:00Z,PT5M
17,-126,543,2021-09-02T08:55:00Z,PT5M
17,-128,553,2021-09-02T09:00:00Z,PT5M
17,-129,563,2021-09-02T09:05:00Z,PT5M
18,-130,573,2021-09-02T09:10:00Z,PT5M
18,-132,582,2021-09-02T09:15:00Z,PT5M
18,-133,592,2021-09-02T09:20:00Z,PT5M
18,-134,601,2021-09-02T09:25:00Z,PT5M
18,-136,609,2021-09-02T09:30:00Z,PT5M
18,-137,618,2021-09-02T09:35:00Z,PT5M
18,-139,626,2021-09-02T09:40:00Z,PT5M
18,-140,633,2021-09-02T09:45:00Z,PT5M
18,-142,623,2021-09-02T09:50:00Z,PT5M
18,-143,628,2021-09-02T09:55:00Z,PT5M
19,-145,634,2021-09-02T10:00:00Z,PT5M
19,-146,641,2021-09-02T10:05:00Z,PT5M
19,-148,647,2021-09-02T10:10:00Z,PT5M
19,-150,654,2021-09-02T10:15:00Z,PT5M
19,-151,659,2021-09-02T10:20:00Z,PT5M
19,-153,665,2021-09-02T10:25:00Z,PT5M
19,-155,670,2021-09-02T10:30:00Z,PT5M
19,-156,675,2021-09-02T10:35:00Z,PT5M
19,-158,656,2021-09-02T10:40:00Z,PT5M
19,-160,635,2021-09-02T10:45:00Z,PT5M
19,-161,613,2021-09-02T10:50:00Z,PT5M
19,-163,623,2021-09-02T10:55:00Z,PT5M
20,-165,637,2021-09-02T11:00:00Z,PT5M
20,-167,650,2021-09-02T11:05:00Z,PT5M
20,-169,694,2021-09-02T11:10:00Z,PT5M
20,-170,722,2021-09-02T11:15:00Z,PT5M
20,-172,724,2021-09-02T11:20:00Z,PT5M
20,-174,725,2021-09-02T11:25:00Z,PT5M
20,-176,726,2021-09-02T11:30:00Z,PT5M
20,-178,727,2021-09-02T11:35:00Z,PT5M
20,-179,728,2021-09-02T11:40:00Z,PT5M
20,179,728,2021-09-02T11:45:00Z,PT5M
20,177,727,2021-09-02T11:50:00Z,PT5M
20,175,727,2021-09-02T11:55:00Z,PT5M
20,173,726,2021-09-02T12:00:00Z,PT5M
20,171,724,2021-09-02T12:05:00Z,PT5M
20,170,722,2021-09-02T12:10:00Z,PT5M
20,168,720,2021-09-02T12:15:00Z,PT5M
20,166,710,2021-09-02T12:20:00Z,PT5M
21,164,715,2021-09-02T12:25:00Z,PT5M
21,163,712,2021-09-02T12:30:00Z,PT5M
21,161,709,2021-09-02T12:35:00Z,PT5M
21,159,705,2021-09-02T12:40:00Z,PT5M
21,157,701,2021-09-02T12:45:00Z,PT5M
21,156,696,2021-09-02T12:50:00Z,PT5M
21,154,691,2021-09-02T12:55:00Z,PT5M
21,152,686,2021-09-02T13:00:00Z,PT5M
21,151,681,2021-09-02T13:05:00Z,PT5M
21,149,675,2021-09-02T13:10:00Z,PT5M
21,147,669,2021-09-02T13:15:00Z,PT5M
21,146,663,2021-09-02T13:20:00Z,PT5M
21,144,656,2021-09-02T13:25:00Z,PT5M
21,143,649,2021-09-02T13:30:00Z,PT5M
21,141,642,2021-09-02T13:35:00Z,PT5M
21,140,634,2021-09-02T13:40:00Z,PT5M
21,138,627,2021-09-02T13:45:00Z,PT5M
21,137,618,2021-09-02T13:50:00Z,PT5M
21,135,610,2021-09-02T13:55:00Z,PT5M
21,134,601,2021-09-02T14:00:00Z,PT5M
21,133,593,2021-09-02T14:05:00Z,PT5M
21,131,583,2021-09-02T14:10:00Z,PT5M
21,130,574,2021-09-02T14:15:00Z,PT5M
22,128,564,2021-09-02T14:20:00Z,PT5M
22,127,554,2021-09-02T14:25:00Z,PT5M
22,126,544,2021-09-02T14:30:00Z,PT5M
22,125,534,2021-09-02T14:35:00Z,PT5M
22,123,523,2021-09-02T14:40:00Z,PT5M
22,122,512,2021-09-02T14:45:00Z,PT5M
22,121,500,2021-09-02T14:50:00Z,PT5M
22,120,489,2021-09-02T14:55:00Z,PT5M
22,118,477,2021-09-02T15:00:00Z,PT5M
22,117,465,2021-09-02T15:05:00Z,PT5M
22,116,453,2021-09-02T15:10:00Z,PT5M
22,115,441,2021-09-02T15:15:00Z,PT5M
22,114,428,2021-09-02T15:20:00Z,PT5M
22,113,416,2021-09-02T15:25:00Z,PT5M
22,111,403,2021-09-02T15:30:00Z,PT5M
21,110,390,2021-09-02T15:35:00Z,PT5M
21,109,378,2021-09-02T15:40:00Z,PT5M
21,108,365,2021-09-02T15:45:00Z,PT5M
21,107,352,2021-09-02T15:50:00Z,PT5M
21,106,339,2021-09-02T15:55:00Z,PT5M
21,105,326,2021-09-02T16:00:00Z,PT5M
21,104,312,2021-09-02T16:05:00Z,PT5M
21,103,299,2021-09-02T16:10:00Z,PT5M
21,102,286,2021-09-02T16:15:00Z,PT5M
21,101,273,2021-09-02T16:20:00Z,PT5M
21,100,259,2021-09-02T16:25:00Z,PT5M
21,99,246,2021-09-02T16:30:00Z,PT5M
21,98,233,2021-09-02T16:35:00Z,PT5M
21,97,219,2021-09-02T16:40:00Z,PT5M
21,96,206,2021-09-02T16:45:00Z,PT5M
21,95,193,2021-09-02T16:50:00Z,PT5M
21,94,180,2021-09-02T16:55:00Z,PT5M
21,93,167,2021-09-02T17:00:00Z,PT5M
21,92,154,2021-09-02T17:05:00Z,PT5M
21,91,141,2021-09-02T17:10:00Z,PT5M
20,90,129,2021-09-02T17:15:00Z,PT5M
20,89,116,2021-09-02T17:20:00Z,PT5M
20,88,104,2021-09-02T17:25:00Z,PT5M
20,87,92,2021-09-02T17:30:00Z,PT5M
20,86,81,2021-09-02T17:35:00Z,PT5M
20,85,70,2021-09-02T17:40:00Z,PT5M
20,84,60,2021-09-02T17:45:00Z,PT5M
19,83,49,2021-09-02T17:50:00Z,PT5M
19,82,40,2021-09-02T17:55:00Z,PT5M
19,81,31,2021-09-02T18:00:00Z,PT5M
19,80,23,2021-09-02T18:05:00Z,PT5M
19,79,15,2021-09-02T18:10:00Z,PT5M
19,78,8,2021-09-02T18:15:00Z,PT5M
19,77,2,2021-09-02T18:20:00Z,PT5M
18,76,0,2021-09-02T18:25:00Z,PT5M
18,75,0,2021-09-02T18:30:00Z,PT5M
18,74,0,2021-09-02T18:35:00Z,PT5M
18,73,0,2021-09-02T18:40:00Z,PT5M
18,72,0,2021-09-02T18:45:00Z,PT5M
18,71,0,2021-09-02T18:50:00Z,PT5M
17,70,0,2021-09-02T18:55:00Z,PT5M
17,69,0,2021-09-02T19:00:00Z,PT5M
17,68,0,2021-09-02T19:05:00Z,PT5M
17,67,0,2021-09-02T19:10:00Z,PT5M
17,66,0,2021-09-02T19:15:00Z,PT5M
17,65,0,2021-09-02T19:20:00Z,PT5M
17,64,0,2021-09-02T19:25:00Z,PT5M
17,63,0,2021-09-02T19:30:00Z,PT5M
17,62,0,2021-09-02T19:35:00Z,PT5M
17,61,0,2021-09-02T19:40:00Z,PT5M
17,60,0,2021-09-02T19:45:00Z,PT5M
